Date,Open,High,Low,Close,Volume,"('Close', 'MO')","('High', 'MO')","('Low', 'MO')","('Open', 'MO')","('Volume', 'MO')"
1962-03-29,0.0020994020122613,0.0021139197494417,0.0020964983850717,0.0020964983850717,2016000.0,,,,,
1962-03-30,0.0020964984110557,0.0020964984110557,0.0020819806736954,0.0020906913559883,2649600.0,,,,,
1962-04-02,0.0020906911660804,0.0020906911660804,0.0020732698030769,0.0020732698030769,1152000.0,,,,,
1962-04-03,0.0020674624130378,0.0020674624130378,0.0020210055854899,0.0020268126390874,2995200.0,,,,,
1962-04-04,0.0020210080092785,0.0020210080092785,0.0019571163862136,0.0019687307067215,3744000.0,,,,,
1962-04-05,0.0019687290701114,0.0019745361258459,0.0019193685979084,0.001962921814993,4550400.0,,,,,
1962-04-06,0.001962921814993,0.0019919708511538,0.001962921814993,0.001962921814993,2592000.0,,,,,
1962-04-09,0.001962921814993,0.0019658254425522,0.0018816224365583,0.001962921814993,3628800.0,,,,,
1962-04-10,0.0019629218719458,0.0019629218719458,0.0018583940681564,0.0019542113877832,7545600.0,,,,,
1962-04-11,0.0019542117723001,0.0019803436286973,0.0019396938306101,0.0019745365716516,4262400.0,,,,,
1962-04-12,0.0019745361258459,0.0019861637954193,0.0019571147592585,0.001962921814993,2476800.0,,,,,
1962-04-13,0.001962921814993,0.0019745361258459,0.0019542113310832,0.001962921814993,1324800.0,,,,,
1962-04-16,0.001962921814993,0.0019803431815804,0.001962921814993,0.001962921814993,864000.0,,,,,
1962-04-17,0.0019629234467755,0.0019745377672834,0.0019571163862136,0.0019687307067215,1382400.0,,,,,
1962-04-18,0.0019687288959488,0.0020006813574582,0.0019629216413441,0.0020006813574582,2304000.0,,,,,
1962-04-19,0.0020006822623582,0.0020093929488211,0.001986164518048,0.0020093929488211,979200.0,,,,,
1962-04-23,0.0020210064665898,0.0020558492021331,0.0020210064665898,0.0020442348904907,1324800.0,,,,,
1962-04-24,0.0020500423852354,0.0020645601283566,0.0020500423852354,0.0020500423852354,806400.0,,,,,
1962-04-25,0.0020500425531361,0.0020558498103674,0.0020093929488211,0.0020093929488211,1785600.0,,,,,
1962-04-26,0.0019977789149618,0.0019977789149618,0.0019513086881488,0.0019513086881488,806400.0,,,,,
1962-04-27,0.0019396930772884,0.0019396930772884,0.0019164646587433,0.0019222719129174,1843200.0,,,,,
1962-04-30,0.0019222737443231,0.0019513092453215,0.0019222737443231,0.001928080804646,864000.0,,,,,
1962-05-01,0.0019338873127706,0.0019571157468135,0.0019338873127706,0.0019513086881488,1036800.0,,,,,
1962-05-02,0.0019629222581765,0.0019861642438503,0.0019629222581765,0.0019745365716516,1267200.0,,,,,
1962-05-03,0.001986164518048,0.0020210070645157,0.001986164518048,0.0020093929488211,979200.0,,,,,
1962-05-04,0.002009392223661,0.0020210063351642,0.002009392223661,0.0020151992794126,864000.0,,,,,
1962-05-07,0.0020152000066684,0.0020152000066684,0.0019977786337426,0.0020093929488211,1209600.0,,,,,
1962-05-08,0.0020093922436083,0.0020210063552269,0.0019919708767967,0.0020035849884152,633600.0,,,,,
1962-05-09,0.0020035845441881,0.0020093917980936,0.0019919704351446,0.0019948738627135,1324800.0,,,,,
1962-05-10,0.0019948737929594,0.0020035844741293,0.0019774392712861,0.0019774392712861,1958400.0,,,,,
1962-05-11,0.001977440084504,0.0019861641279789,0.0019077548058703,0.0019077548058703,2649600.0,,,,,
1962-05-14,0.0019077559938239,0.001928080804646,0.0018642025429423,0.001928080804646,2131200.0,,,,,
1962-05-15,0.0019571143505287,0.0019977774896663,0.0019571143505287,0.0019948738627135,1843200.0,,,,,
1962-05-16,0.0019948742793291,0.0020006815344475,0.001962921814993,0.001962921814993,691200.0,,,,,
1962-05-17,0.0019629214958335,0.0019629214958335,0.0019222719129174,0.0019222719129174,1728000.0,,,,,
1962-05-18,0.0019193681135473,0.0019193681135473,0.0018409721830714,0.0018583935452625,3398400.0,,,,,
1962-05-21,0.0018583941122642,0.0018583941122642,0.0018148408928823,0.0018293586326763,2361600.0,,,,,
1962-05-22,0.0018235511379316,0.0018235511379316,0.0018119368292602,0.0018235511379316,2880000.0,,,,,
1962-05-23,0.0018351653125137,0.0018874292049349,0.0018351653125137,0.0018351653125137,2822400.0,,,,,
1962-05-24,0.0018351653125137,0.0018525866764487,0.0018351653125137,0.0018351653125137,1728000.0,,,,,
1962-05-25,0.0018380687806171,0.001893236095999,0.0018380687806171,0.0018525865161791,2707200.0,,,,,
1962-05-28,0.0018148414412602,0.0018148414412602,0.0015912543635688,0.0016609396552667,8524800.0,,,,,
1962-05-29,0.0016493255638306,0.0016493255638306,0.0015389771017852,0.0016260971315205,8294400.0,,,,,
1962-05-31,0.0016377105715417,0.0016725532034945,0.0016377105715417,0.0016493247821927,5184000.0,,,,,
1962-06-01,0.0016493250045676,0.0016667463727389,0.001640614320482,0.001655132160522,2534400.0,,,,,
1962-06-04,0.0016522277838492,0.0016522277838492,0.0016319029964506,0.0016319029964506,2476800.0,,,,,
1962-06-05,0.0016319035160622,0.0016841673144535,0.0016289998886305,0.0016493247821927,5414400.0,,,,,
1962-06-06,0.0016580347885915,0.0017306234509273,0.0016580347885915,0.0017277200240641,3744000.0,,,,,
1962-06-07,0.0017219139060768,0.0017219139060768,0.0016870711697265,0.0016870711697265,1152000.0,,,,,
1962-06-08,0.0016870716147303,0.001713203673886,0.0016609396552667,0.0016609396552667,2822400.0,,,,,
1962-06-11,0.0016609392140657,0.0016957818506593,0.0016522285299944,0.0016841675387695,1843200.0,,,,,
1962-06-12,0.0016841679861406,0.0016870716147303,0.0016551325974712,0.0016609396552667,2419200.0,,,,,
1962-06-13,0.0016609384639869,0.0016725526709397,0.0016289993699435,0.0016319029964506,2707200.0,,,,,
1962-06-14,0.0016530886304157,0.0016707360566785,0.0016236761186629,0.0016589710721746,1843200.0,,,,,
1962-06-15,0.0016589718204376,0.0016913255676627,0.0016472068306272,0.0016913255676627,1728000.0,,,,,
1962-06-18,0.0016913251638392,0.0017119139163381,0.0016825013983416,0.0017030901508405,1324800.0,,,,,
1962-06-19,0.0017030896604734,0.001741325831972,0.0017030896604734,0.001741325831972,1728000.0,,,,,
1962-06-20,0.0017530918121337,0.0017825044410616,0.0017530918121337,0.0017530918121337,2592000.0,,,,,
1962-06-21,0.0017530909868453,0.0017766209577272,0.0017295610159635,0.0017295610159635,1382400.0,,,,,
1962-06-22,0.0017207376544769,0.0017207376544769,0.0017001488013193,0.0017001488013193,979200.0,,,,,
1962-06-25,0.0016942659611844,0.0016942659611844,0.0016648535515375,0.0016883835196495,2764800.0,,,,,
1962-06-26,0.0016883835839274,0.0016942660256862,0.0016589710721746,0.0016589710721746,1958400.0,,,,,
1962-06-27,0.0016501479405906,0.0016501479405906,0.0016119117515542,0.0016236767405644,1382400.0,,,,,
1962-06-28,0.0016472074071332,0.0016942673828452,0.0016472074071332,0.0016942673828452,1843200.0,,,,,
1962-06-29,0.0017148542683571,0.0017295604702718,0.0017148542683571,0.0017148542683571,1267200.0,,,,,
1962-07-02,0.0017148549190296,0.001782503715872,0.0017148549190296,0.0017707386286929,1440000.0,,,,,
1962-07-03,0.0017707382054689,0.001811929229935,0.0017707382054689,0.0017972094938158,4147200.0,,,,,
1962-07-05,0.0017972094938158,0.0018001643475401,0.0017972094938158,0.0017972094938158,864000.0,,,,,
1962-07-06,0.0017795628588269,0.0017795628588269,0.0017472091130912,0.0017472091130912,806400.0,,,,,
1962-07-09,0.0017472082732859,0.001750149594929,0.0017177958647442,0.001741325831972,921600.0,,,,,
1962-07-10,0.0017413260537644,0.0017619147019715,0.0017177960835397,0.0017177960835397,2073600.0,,,,,
1962-07-11,0.0017177965982096,0.0017295614858608,0.0017177965982096,0.0017266203649342,1152000.0,,,,,
1962-07-12,0.0017266196925849,0.0017266196925849,0.0016883835196495,0.0016883835196495,864000.0,,,,,
1962-07-13,0.0016883832199473,0.001694265660438,0.0016766182379797,0.0016766182379797,518400.0,,,,,
1962-07-16,0.0016707360566785,0.0016707360566785,0.0016560298512951,0.0016589710721746,1555200.0,,,,,
1962-07-17,0.0016589713627229,0.0016648539064982,0.0016266176244243,0.0016266176244243,2246400.0,,,,,
1962-07-18,0.001617794236505,0.001617794236505,0.0015883817145783,0.0016119116917252,1267200.0,,,,,
1962-07-19,0.0016119112249331,0.0016413237383423,0.001606028782843,0.0016324999742209,1094400.0,,,,,
1962-07-20,0.0016383829326572,0.0016707366773079,0.0016383829326572,0.0016413242556154,1267200.0,,,,,
1962-07-23,0.0016413242556154,0.0016648542333639,0.0016383829326572,0.0016413242556154,748800.0,,,,,
1962-07-24,0.0016413242556154,0.0016501479215315,0.0016383829326572,0.0016413242556154,576000.0,,,,,
1962-07-25,0.0016354417295745,0.0016354417295745,0.0016236767405644,0.0016236767405644,806400.0,,,,,
1962-07-26,0.0016236764376769,0.0016589713981233,0.0016236764376769,0.0016530889552086,691200.0,,,,,
1962-07-27,0.0016472063761586,0.0016472063761586,0.0016266176244243,0.0016266176244243,979200.0,,,,,
1962-07-30,0.0016266179062894,0.0016472066615912,0.0016266179062894,0.0016354416729882,748800.0,,,,,
1962-07-31,0.0016354417106852,0.0016589716884337,0.0016354417106852,0.0016413242556154,1209600.0,,,,,
1962-08-01,0.0016472064113078,0.0016589713981233,0.0016472064113078,0.0016530889552086,460800.0,,,,,
1962-08-02,0.0016530886940714,0.0016825011059706,0.0016472061510999,0.0016707361210137,2476800.0,,,,,
1962-08-03,0.001670735552052,0.0016825005330024,0.0016648531120698,0.0016736767720431,518400.0,,,,,
1962-08-06,0.0016707360566785,0.0016707360566785,0.0016589710721746,0.0016589710721746,4089600.0,,,,,
1962-08-07,0.0016530892022253,0.0016530892022253,0.0016119116917252,0.0016119116917252,460800.0,,,,,
1962-08-08,0.0016236766290084,0.001647206605412,0.0016236766290084,0.001647206605412,979200.0,,,,,
1962-08-09,0.001647206168241,0.001647206168241,0.001629558741115,0.001629558741115,288000.0,,,,,
1962-08-10,0.0016295586614079,0.0016707360566785,0.0016295586614079,0.0016589710721746,979200.0,,,,,
1962-08-13,0.0016589710721746,0.0016707360566785,0.0016589710721746,0.0016589710721746,576000.0,,,,,
1962-08-14,0.0016589713981233,0.001664853942024,0.0016442651898505,0.0016530889552086,748800.0,,,,,
1962-08-15,0.0016530895947573,0.0016707370313148,0.0016530895947573,0.0016648545861244,1612800.0,,,,,
1962-08-16,0.0016648533685567,0.0016707358094451,0.001656029606238,0.001656029606238,1209600.0,,,,,
1962-08-17,0.0016589720399477,0.0016677958087196,0.0016589720399477,0.0016648545861244,576000.0,,,,,
1962-08-20,0.0016648545861244,0.0016707370313148,0.0016648545861244,0.0016648545861244,5241600.0,,,,,
1962-08-21,0.0016648541382078,0.0016677953600117,0.001647206605412,0.001647206605412,403200.0,,,,,
1962-08-22,0.0016472066995595,0.0016472066995595,0.0016295592667412,0.0016413242556154,864000.0,,,,,
1962-08-23,0.001647206605412,0.0016707365818156,0.001647206605412,0.001647206605412,921600.0,,,,,
1962-08-24,0.0016472066995595,0.0016472066995595,0.0016354417106852,0.0016413242556154,633600.0,,,,,
1962-08-27,0.0016413234030308,0.001656029606238,0.0016295584202679,0.001656029606238,288000.0,,,,,
1962-08-28,0.001656029606238,0.001656029606238,0.0016413234030308,0.001656029606238,288000.0,,,,,
1962-08-29,0.0016501478272159,0.0016501478272159,0.0016295591736024,0.001647206605412,979200.0,,,,,
1962-08-30,0.001647206605412,0.001647206605412,0.0016383828390141,0.001647206605412,288000.0,,,,,
1962-08-31,0.0016530886304157,0.0016589710721746,0.0016530886304157,0.0016589710721746,460800.0,,,,,
1962-09-04,0.0016589715936138,0.0016589715936138,0.001647206605412,0.001647206605412,518400.0,,,,,
1962-09-05,0.0016413234252902,0.0016413234252902,0.0016119109174909,0.0016177934594452,576000.0,,,,,
1962-09-06,0.001617794620656,0.0016648545861244,0.001617794620656,0.0016648545861244,921600.0,,,,,
1962-09-07,0.0016648541382078,0.0016707365818156,0.0016295591736024,0.001647206605412,748800.0,,,,,
1962-09-10,0.0016413237261943,0.0016413237261943,0.001629558741115,0.001629558741115,518400.0,,,,,
1962-09-11,0.0016295592855625,0.0016354417295745,0.0016236767405644,0.0016236767405644,345600.0,,,,,
1962-09-12,0.0016325003954063,0.001647206605412,0.0016325003954063,0.001647206605412,864000.0,,,,,
1962-09-13,0.001647206605412,0.0016589715936138,0.0016354416172102,0.001647206605412,691200.0,,,,,
1962-09-14,0.0016507901040554,0.0016507901040554,0.0016269535641955,0.0016448309179395,806400.0,,,,,
1962-09-17,0.0016448307997455,0.001656749068819,0.0016388717163596,0.0016507899854332,921600.0,,,,,
1962-09-18,0.0016507902015913,0.0016746267428597,0.0016507902015913,0.0016567492857575,460800.0,,,,,
1962-09-19,0.0016567493247819,0.0016627085113903,0.0016329127829521,0.0016329127829521,633600.0,,,,,
1962-09-20,0.0016388718341254,0.0016567491878695,0.0016388718341254,0.0016448309179395,518400.0,,,,,
1962-09-21,0.0016299335090051,0.0016299335090051,0.0015971445245668,0.0015971445245668,1497600.0,,,,,
1962-09-24,0.0015971434765987,0.0015971434765987,0.0015852252115429,0.0015911842929199,1497600.0,,,,,
1962-09-25,0.0015911853369778,0.0015971445245668,0.0015733079788147,0.0015971445245668,864000.0,,,,,
1962-09-26,0.0015971439518616,0.0016031030350119,0.0015792664978071,0.0015882052248343,1209600.0,,,,,
1962-09-27,0.0015882052248343,0.0015971439518616,0.0015792664978071,0.0015882052248343,1152000.0,,,,,
1962-09-28,0.0016031027897072,0.0016329122162515,0.0016031027897072,0.0016209939494729,864000.0,,,,,
1962-10-01,0.0016209941722078,0.0016448307090405,0.0016031030099838,0.0016031030099838,921600.0,,,,,
1962-10-02,0.0016150345132502,0.0016329118583489,0.0016150345132502,0.0016299323178827,921600.0,,,,,
1962-10-03,0.0016299323307405,0.0016329118712301,0.0016180140664801,0.0016180140664801,979200.0,,,,,
1962-10-04,0.0016180146306792,0.0016209941722078,0.0016031030099838,0.0016031030099838,403200.0,,,,,
1962-10-05,0.0016090756826942,0.0016269531340131,0.0016090756826942,0.0016209939494729,633600.0,,,,,
1962-10-08,0.0016120554704879,0.0016120554704879,0.0015882052248343,0.0015882052248343,1324800.0,,,,,
1962-10-09,0.0015882057943343,0.0016031036098539,0.0015882057943343,0.0015971445245668,748800.0,,,,,
1962-10-10,0.0015971445245668,0.0016060832547993,0.0015941649819232,0.0015971445245668,1036800.0,,,,,
1962-10-11,0.0015971445245668,0.0016031036098539,0.0015971445245668,0.0015971445245668,576000.0,,,,,
1962-10-12,0.0015971432386186,0.0016150343931322,0.0015882045155832,0.0016060819616541,1036800.0,,,,,
1962-10-15,0.0016060825447762,0.0016150349795047,0.0015911846335408,0.0016001233598217,864000.0,,,,,
1962-10-16,0.0016001240672103,0.0016120560485401,0.0015971445245668,0.0015971445245668,576000.0,,,,,
1962-10-17,0.0015971445245668,0.0015971445245668,0.0015852262516907,0.0015971445245668,1094400.0,,,,,
1962-10-18,0.0015852251219908,0.0015852251219908,0.0015643681337458,0.0015733068576082,1728000.0,,,,,
1962-10-19,0.0015733093955857,0.001579268486239,0.0015524523736953,0.001579268486239,2822400.0,,,,,
1962-10-22,0.001570328189136,0.001570328189136,0.0015345733761326,0.0015375529183074,2937600.0,,,,,
1962-10-23,0.0015375527757541,0.0015375527757541,0.0014600840725801,0.0014839206123724,2361600.0,,,,,
1962-10-24,0.0014839209230783,0.0015077573655596,0.0014571047334707,0.0015017982805147,1958400.0,,,,,
1962-10-25,0.0015017977149386,0.0015017977149386,0.0014779611791322,0.0014898794470354,5068800.0,,,,,
1962-10-26,0.0014898800081231,0.0015017982805147,0.0014898800081231,0.0015017982805147,748800.0,,,,,
1962-10-29,0.0015196749009191,0.0015435114341418,0.0015196749009191,0.0015196749009191,979200.0,,,,,
1962-10-30,0.0015196758280585,0.0015256350161507,0.0015196758280585,0.0015256350161507,1382400.0,,,,,
1962-10-31,0.0015345726649465,0.0015673478182838,0.0015345726649465,0.0015494704712182,1209600.0,,,,,
1962-11-01,0.0015494716125177,0.0015733081610305,0.0015494716125177,0.0015613898867741,1209600.0,,,,,
1962-11-02,0.0015792674089385,0.0016180155894265,0.0015792674089385,0.0016150360461324,2592000.0,,,,,
1962-11-05,0.0016209947102423,0.0016537699848413,0.0016209947102423,0.0016537699848413,1612800.0,,,,,
1962-11-07,0.0016627086613233,0.001704422562136,0.0016627086613233,0.0016865452053025,2419200.0,,,,,
1962-11-08,0.0017044232128781,0.0017223005765371,0.0017044232128781,0.0017074027564376,1670400.0,,,,,
1962-11-09,0.0016984621761366,0.0016984621761366,0.0016686664678375,0.0016984621761366,1440000.0,,,,,
1962-11-12,0.0017222993837981,0.0017401768373784,0.0017222993837981,0.0017252790275961,864000.0,,,,,
1962-11-13,0.0017252791698728,0.00173719733684,0.0017103813588619,0.0017103813588619,1152000.0,,,,,
1962-11-14,0.0017103823870276,0.0017163414740934,0.0017103823870276,0.0017163414740934,864000.0,,,,,
1962-11-15,0.0017163413672788,0.0017282595406687,0.0017044230915869,0.0017133618239313,1036800.0,,,,,
1962-11-16,0.0017074007965547,0.0017074007965547,0.0016984621761366,0.0016984621761366,1843200.0,,,,,
1962-11-19,0.0016984636200352,0.0017014431627076,0.0016686678864061,0.0016686678864061,864000.0,,,,,
1962-11-20,0.0016686672699582,0.0016925038071349,0.0016686672699582,0.0016925038071349,691200.0,,,,,
1962-11-21,0.0016984632712666,0.0017282587941735,0.0016984632712666,0.0017282587941735,1497600.0,,,,,
1962-11-23,0.0017282582110902,0.0017699721950713,0.0017193196902262,0.0017401765799149,1612800.0,,,,,
1962-11-26,0.0017580543148028,0.001796788661683,0.0017580543148028,0.0017878499347716,1670400.0,,,,,
1962-11-27,0.0017878511286501,0.0018444766756147,0.0017878511286501,0.0018444766756147,1728000.0,,,,,
1962-11-28,0.0018474551616236,0.0019040667599862,0.0018474551616236,0.0018474551616236,1670400.0,,,,,
1962-11-29,0.0018474536373236,0.0018534127157181,0.0018146646908104,0.0018534127157181,1728000.0,,,,,
1962-11-30,0.0018534142483763,0.0018534142483763,0.0018355367938056,0.0018355367938056,345600.0,,,,,
1962-12-03,0.0018355367938056,0.0018355367938056,0.0018206252747487,0.0018355367938056,633600.0,,,,,
1962-12-04,0.0018355365227679,0.0018563934136182,0.0018176453623899,0.0018563934136182,691200.0,,,,,
1962-12-05,0.0018563935856746,0.001871291600067,0.0018295776098966,0.0018295776098966,1728000.0,,,,,
1962-12-06,0.0018206247104118,0.0018206247104118,0.0017997676183431,0.001805726904422,864000.0,,,,,
1962-12-07,0.0018057270283094,0.0018087064669496,0.0017967883031815,0.0017967883031815,691200.0,,,,,
1962-12-10,0.0017908296164506,0.0017908296164506,0.0017520950641483,0.0017520950641483,1670400.0,,,,,
1962-12-11,0.0017520956147884,0.0017818914493545,0.0017282590698977,0.0017818914493545,1440000.0,,,,,
1962-12-12,0.0017759324982762,0.0017759324982762,0.0017640143258604,0.0017759324982762,1267200.0,,,,,
1962-12-13,0.0017759324982762,0.0017878508752958,0.0017699734120683,0.0017759324982762,576000.0,,,,,
1962-12-14,0.0017916243523359,0.0017916243523359,0.0017705123192857,0.0017916243523359,576000.0,,,,,
1962-12-17,0.0017976553608047,0.0018157514977016,0.0017976553608047,0.0018006714526563,748800.0,,,,,
1962-12-18,0.0018006721462927,0.0018097202182265,0.0017976560532792,0.0018036882393062,806400.0,,,,,
1962-12-19,0.0018036877398799,0.00180971971713,0.0017946396704513,0.00180971971713,1324800.0,,,,,
1962-12-20,0.0018097195178494,0.0018579896208849,0.0018036875412634,0.0018489415524527,1209600.0,,,,,
1962-12-21,0.0018489420802014,0.0018579901512161,0.0018278161764323,0.0018398801330477,518400.0,,,,,
1962-12-24,0.0018368639747055,0.0018368639747055,0.0018127358579508,0.0018217837205156,864000.0,,,,,
1962-12-26,0.0018217841049614,0.0018278162907529,0.0018157521262764,0.0018157521262764,288000.0,,,,,
1962-12-27,0.0018157523900071,0.0018278165562358,0.0018127365037798,0.0018127365037798,460800.0,,,,,
1962-12-28,0.0018097187882799,0.0018097187882799,0.0018036868141256,0.0018067026976495,691200.0,,,,,
1962-12-31,0.0017855924878912,0.0017855924878912,0.0017614643598001,0.0017705124337226,1440000.0,,,,,
1963-01-02,0.0017735258994835,0.0018097181457722,0.0017735258994835,0.0017946381121873,806400.0,,,,,
1963-01-03,0.0017946396704513,0.0018157516943802,0.0017946396704513,0.00180971971713,4953600.0,,,,,
1963-01-04,0.0018278151639796,0.0018459251721167,0.0018278151639796,0.0018368632299825,1324800.0,,,,,
1963-01-07,0.0018368631475209,0.0018368631475209,0.0018278150819242,0.0018278150819242,403200.0,,,,,
1963-01-08,0.0018278150819242,0.0018428951222166,0.0018278150819242,0.0018278150819242,1728000.0,,,,,
1963-01-09,0.001827815855987,0.0018368639254155,0.00180971971713,0.00180971971713,1670400.0,,,,,
1963-01-10,0.00180971971713,0.0018217836716303,0.00180971971713,0.00180971971713,1612800.0,,,,,
1963-01-11,0.0018097201475915,0.0018157521262764,0.0018036881689066,0.0018157521262764,2995200.0,,,,,
1963-01-14,0.0018157509593238,0.0018278151160468,0.0018097189845155,0.0018187670502811,1555200.0,,,,,
