Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?,"('Close', 'ANR')","('High', 'ANR')","('Low', 'ANR')","('Open', 'ANR')","('Volume', 'ANR')","('Close', 'ANR').1","('High', 'ANR').1","('Low', 'ANR').1","('Open', 'ANR').1","('Volume', 'ANR').1","('Close', 'ANR')","('High', 'ANR')","('Low', 'ANR')","('Open', 'ANR')","('Volume', 'ANR')"
2019-11-11,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,12.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-12,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-13,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,3030.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-14,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-15,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-18,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-19,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-20,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-21,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-22,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,1.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-25,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,17.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-26,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-27,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,100.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-11-29,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-02,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-03,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-04,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-05,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,28.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-06,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-09,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-10,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-11,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,5.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-12,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-13,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-16,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-17,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-18,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-19,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-20,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-23,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-24,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-26,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-27,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-30,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2019-12-31,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-02,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,117.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-03,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,3188.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-06,10.499999672174454,10.499999672174454,9.000000357627869,10.499999672174454,2500.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-07,10.499999672174454,10.499999672174454,10.499999672174454,10.499999672174454,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-08,10.499999672174454,10.499999672174454,7.999999821186066,9.49999988079071,9000.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-09,9.49999988079071,9.49999988079071,7.000000029802322,9.000000357627869,10723.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-10,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-13,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-14,9.000000357627869,9.000000357627869,7.999999821186066,9.000000357627869,540.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-15,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-16,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-17,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-21,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-22,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-23,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-24,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-27,9.000000357627869,9.000000357627869,7.999999821186066,9.000000357627869,5.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-28,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-29,9.000000357627869,9.000000357627869,7.999999821186066,9.000000357627869,30.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-30,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-01-31,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-03,8.500000089406967,9.000000357627869,7.999999821186066,9.000000357627869,506.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-04,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-05,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-06,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-07,9.000000357627869,9.000000357627869,9.000000357627869,9.000000357627869,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-10,9.000000357627869,9.000000357627869,7.249999791383743,8.500000089406967,5428.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-11,8.500000089406967,8.500000089406967,8.500000089406967,8.500000089406967,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-12,8.500000089406967,8.500000089406967,8.500000089406967,8.500000089406967,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-13,8.500000089406967,8.500000089406967,8.500000089406967,8.500000089406967,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-14,8.500000089406967,8.500000089406967,8.500000089406967,8.500000089406967,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-18,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-19,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-20,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-21,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-24,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-25,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-26,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-27,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-02-28,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-02,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-03,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-04,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-05,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-06,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-09,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-10,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-11,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-12,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-13,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-16,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-17,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-18,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-19,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-20,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-23,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-24,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-25,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-26,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-27,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-30,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-03-31,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-01,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-02,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-03,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-06,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-07,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-08,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-09,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-13,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-14,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-15,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-16,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-17,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-20,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-21,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-22,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-23,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-24,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-27,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-28,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-29,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-04-30,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-01,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-04,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-05,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-06,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-07,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-08,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-11,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-12,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-13,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-14,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-15,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-18,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-19,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-20,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-21,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-22,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-26,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-27,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-28,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-05-29,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-01,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-02,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-03,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-04,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-05,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-08,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-09,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-10,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-11,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-12,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-15,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-16,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-17,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-18,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-19,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-22,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-23,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-24,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-25,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-26,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-29,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-06-30,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-01,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-02,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-06,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-07,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-08,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-09,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-10,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-13,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-14,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-15,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-16,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-17,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-20,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-21,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-22,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-23,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-24,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-27,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-28,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-29,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-30,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-07-31,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-03,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-04,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-05,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-06,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-07,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-10,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-11,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-12,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2020-08-13,7.500000298023224,7.500000298023224,7.500000298023224,7.500000298023224,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
