Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?,"('Close', 'SBL')","('High', 'SBL')","('Low', 'SBL')","('Open', 'SBL')","('Volume', 'SBL')"
2013-04-18,178.4550018310547,178.4550018310547,178.4550018310547,178.4550018310547,2034.0,0.0,0.0,0.0,False,,,,,
2013-04-19,23.100000381469727,23.100000381469727,23.100000381469727,23.100000381469727,0.0,0.0,0.0,0.0,False,,,,,
2013-04-22,174.3179931640625,174.3179931640625,174.3179931640625,174.3179931640625,2377.0,0.0,0.0,0.0,False,,,,,
2013-04-23,176.6820068359375,176.6820068359375,176.6820068359375,176.6820068359375,8520.0,0.0,0.0,0.0,False,,,,,
2013-04-24,176.6820068359375,176.6820068359375,176.6820068359375,176.6820068359375,0.0,0.0,0.0,0.0,False,,,,,
2013-04-25,174.3179931640625,174.3179931640625,174.3179931640625,174.3179931640625,2792.0,0.0,0.0,0.0,False,,,,,
2013-04-26,23.100000381469727,23.100000381469727,23.100000381469727,23.100000381469727,0.0,0.0,0.0,0.0,False,,,,,
2013-04-29,168.40899658203125,168.40899658203125,168.40899658203125,168.40899658203125,1891.0,0.0,0.0,0.0,False,,,,,
2013-04-30,167.2270050048828,167.2270050048828,167.2270050048828,167.2270050048828,2005.0,0.0,0.0,0.0,False,,,,,
2013-05-01,167.2270050048828,167.2270050048828,167.2270050048828,167.2270050048828,0.0,0.0,0.0,0.0,False,,,,,
2013-05-02,161.90899658203125,161.90899658203125,161.90899658203125,161.90899658203125,3157.0,0.0,0.0,0.0,False,,,,,
2013-05-03,23.100000381469727,23.100000381469727,23.100000381469727,23.100000381469727,0.0,0.0,0.0,0.0,False,,,,,
2013-05-06,160.7270050048828,160.7270050048828,160.7270050048828,160.7270050048828,5219.0,0.0,0.0,0.0,False,,,,,
2013-05-07,176.6820068359375,176.6820068359375,176.6820068359375,176.6820068359375,3244.0,0.0,0.0,0.0,False,,,,,
2013-05-08,174.90899658203125,174.90899658203125,174.90899658203125,174.90899658203125,7141.0,0.0,0.0,0.0,False,,,,,
2013-05-09,168.40899658203125,168.40899658203125,168.40899658203125,168.40899658203125,3934.0,0.0,0.0,0.0,False,,,,,
2013-05-10,23.100000381469727,23.100000381469727,23.100000381469727,23.100000381469727,0.0,0.0,0.0,0.0,False,,,,,
2013-05-13,173.13600158691406,173.13600158691406,173.13600158691406,173.13600158691406,62173.0,0.0,0.0,0.0,False,,,,,
2013-05-14,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,2345.0,0.0,0.0,0.0,False,,,,,
2013-05-15,176.09100341796875,176.09100341796875,176.09100341796875,176.09100341796875,6127.0,0.0,0.0,0.0,False,,,,,
2013-05-16,173.7270050048828,173.7270050048828,173.7270050048828,173.7270050048828,2858.0,0.0,0.0,0.0,False,,,,,
2013-05-17,23.100000381469727,23.100000381469727,23.100000381469727,23.100000381469727,0.0,0.0,0.0,0.0,False,,,,,
2013-05-20,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,4327.0,0.0,0.0,0.0,False,,,,,
2013-05-21,173.7270050048828,173.7270050048828,173.7270050048828,173.7270050048828,1453.0,0.0,0.0,0.0,False,,,,,
2013-05-22,168.40899658203125,168.40899658203125,168.40899658203125,168.40899658203125,10385.0,0.0,0.0,0.0,False,,,,,
2013-05-23,168.40899658203125,168.40899658203125,168.40899658203125,168.40899658203125,2436.0,0.0,0.0,0.0,False,,,,,
2013-05-24,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,False,,,,,
2013-05-28,172.54600524902344,172.54600524902344,172.54600524902344,172.54600524902344,2975.0,0.0,0.0,0.0,False,,,,,
2013-05-29,172.54600524902344,172.54600524902344,172.54600524902344,172.54600524902344,0.0,0.0,0.0,0.0,False,,,,,
2013-05-30,172.54600524902344,172.54600524902344,172.54600524902344,172.54600524902344,0.0,0.0,0.0,0.0,False,,,,,
2013-05-31,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,False,,,,,
2013-06-03,170.1820068359375,170.1820068359375,170.1820068359375,170.1820068359375,3130.0,0.0,0.0,0.0,False,,,,,
2013-06-04,170.7729949951172,170.7729949951172,170.7729949951172,170.7729949951172,5288.0,0.0,0.0,0.0,False,,,,,
2013-06-05,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,1533.0,0.0,0.0,0.0,False,,,,,
2013-06-06,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,1594.0,0.0,0.0,0.0,False,,,,,
2013-06-07,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,False,,,,,
2013-06-10,168.40899658203125,168.40899658203125,168.40899658203125,168.40899658203125,2976.0,0.0,0.0,0.0,False,,,,,
2013-06-11,169.0,169.0,169.0,169.0,2485.0,0.0,0.0,0.0,False,,,,,
2013-06-12,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,54.0,0.0,0.0,0.0,False,,,,,
2013-06-13,174.3179931640625,174.3179931640625,174.3179931640625,174.3179931640625,3462.0,0.0,0.0,0.0,False,,,,,
2013-06-14,32.0,32.0,32.0,32.0,25.0,0.0,0.0,0.0,False,,,,,
2013-06-17,166.04600524902344,166.04600524902344,166.04600524902344,166.04600524902344,1399.0,0.0,0.0,0.0,False,,,,,
2013-06-18,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,1103.0,0.0,0.0,0.0,False,,,,,
2013-06-19,170.1820068359375,170.1820068359375,170.1820068359375,170.1820068359375,1560.0,0.0,0.0,0.0,False,,,,,
2013-06-20,171.36399841308594,171.36399841308594,171.36399841308594,171.36399841308594,7227.0,0.0,0.0,0.0,False,,,,,
2013-06-21,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,False,,,,,
2013-06-24,169.0,169.0,169.0,169.0,6298.0,0.0,0.0,0.0,False,,,,,
2013-06-25,174.3179931640625,174.3179931640625,174.3179931640625,174.3179931640625,2919.0,0.0,0.0,0.0,False,,,,,
2013-06-26,176.6820068359375,176.6820068359375,176.6820068359375,176.6820068359375,8904.0,0.0,0.0,0.0,False,,,,,
2013-06-27,170.7729949951172,170.7729949951172,170.7729949951172,170.7729949951172,1973.0,0.0,0.0,0.0,False,,,,,
2013-06-28,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,False,,,,,
2013-07-01,175.5,175.5,175.5,175.5,2941.0,0.0,0.0,0.0,False,,,,,
2013-07-02,175.5,175.5,175.5,175.5,2941.0,0.0,0.0,0.0,False,,,,,
2013-07-03,174.3179931640625,174.3179931640625,174.3179931640625,174.3179931640625,1876.0,0.0,0.0,0.0,False,,,,,
2013-07-05,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,False,,,,,
2013-07-08,175.5,175.5,175.5,175.5,5995.0,0.0,0.0,0.0,False,,,,,
2013-07-09,177.2729949951172,177.2729949951172,177.2729949951172,177.2729949951172,4977.0,0.0,0.0,0.0,False,,,,,
2013-07-10,180.2270050048828,180.2270050048828,180.2270050048828,180.2270050048828,4103.0,0.0,0.0,0.0,False,,,,,
2013-07-11,177.2729949951172,177.2729949951172,177.2729949951172,177.2729949951172,3037.0,0.0,0.0,0.0,False,,,,,
2013-07-12,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,False,,,,,
2013-07-15,177.2729949951172,177.2729949951172,177.2729949951172,177.2729949951172,3694.0,0.0,0.0,0.0,False,,,,,
2013-07-16,178.4550018310547,178.4550018310547,178.4550018310547,178.4550018310547,2089.0,0.0,0.0,0.0,False,,,,,
2013-07-17,180.2270050048828,180.2270050048828,180.2270050048828,180.2270050048828,2135.0,0.0,0.0,0.0,False,,,,,
2013-07-18,186.1360015869141,186.1360015869141,186.1360015869141,186.1360015869141,9475.0,0.0,0.0,0.0,False,,,,,
2013-07-19,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,False,,,,,
2013-07-22,202.09100341796875,202.09100341796875,202.09100341796875,202.09100341796875,27904.0,0.0,0.0,0.0,False,,,,,
2013-07-23,200.3179931640625,200.3179931640625,200.3179931640625,200.3179931640625,14345.0,0.0,0.0,0.0,False,,,,,
2013-07-24,200.3179931640625,200.3179931640625,200.3179931640625,200.3179931640625,14345.0,0.0,0.0,0.0,False,,,,,
2013-07-25,202.09100341796875,202.09100341796875,202.09100341796875,202.09100341796875,17474.0,0.0,0.0,0.0,False,,,,,
2013-07-26,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,False,,,,,
2013-07-29,202.09100341796875,202.09100341796875,202.09100341796875,202.09100341796875,14360.0,0.0,0.0,0.0,False,,,,,
2013-07-30,203.2729949951172,203.2729949951172,203.2729949951172,203.2729949951172,12067.0,0.0,0.0,0.0,False,,,,,
2013-07-31,209.7729949951172,209.7729949951172,209.7729949951172,209.7729949951172,26604.0,0.0,0.0,0.0,False,,,,,
2013-08-01,209.7729949951172,209.7729949951172,209.7729949951172,209.7729949951172,15870.0,0.0,0.0,0.0,False,,,,,
2013-08-02,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,False,,,,,
2013-08-05,199.7270050048828,199.7270050048828,199.7270050048828,199.7270050048828,18349.0,0.0,0.0,0.0,False,,,,,
2013-08-06,200.3179931640625,200.3179931640625,200.3179931640625,200.3179931640625,13059.0,0.0,0.0,0.0,False,,,,,
2013-08-07,204.4550018310547,204.4550018310547,204.4550018310547,204.4550018310547,14379.0,0.0,0.0,0.0,False,,,,,
2013-08-08,206.2270050048828,206.2270050048828,206.2270050048828,206.2270050048828,38323.0,0.0,0.0,0.0,False,,,,,
2013-08-09,27.049999237060547,27.049999237060547,27.049999237060547,27.049999237060547,0.0,0.0,0.0,0.0,False,,,,,
2013-08-12,209.7729949951172,209.7729949951172,209.7729949951172,209.7729949951172,24369.0,0.0,0.0,0.0,False,,,,,
2013-08-13,211.54600524902344,211.54600524902344,211.54600524902344,211.54600524902344,30288.0,0.0,0.0,0.0,False,,,,,
2013-08-14,209.1820068359375,209.1820068359375,209.1820068359375,209.1820068359375,10236.0,0.0,0.0,0.0,False,,,,,
2013-08-15,209.7729949951172,209.7729949951172,209.7729949951172,209.7729949951172,17655.0,0.0,0.0,0.0,False,,,,,
2013-08-16,27.5,27.5,27.5,27.5,0.0,0.0,0.0,0.0,False,,,,,
2013-08-19,228.6820068359375,228.6820068359375,228.6820068359375,228.6820068359375,30590.0,0.0,0.0,0.0,False,,,,,
2013-08-20,233.40899658203125,233.40899658203125,233.40899658203125,233.40899658203125,36513.0,0.0,0.0,0.0,False,,,,,
2013-08-21,233.40899658203125,233.40899658203125,233.40899658203125,233.40899658203125,0.0,0.0,0.0,0.0,False,,,,,
2013-08-22,233.40899658203125,233.40899658203125,233.40899658203125,233.40899658203125,0.0,0.0,0.0,0.0,False,,,,,
2013-08-23,27.75,27.75,27.13999938964844,27.13999938964844,1114.0,0.0,0.0,0.0,False,,,,,
2013-08-26,234.0,234.0,234.0,234.0,33443.0,0.0,0.0,0.0,False,,,,,
2013-08-27,236.36399841308597,236.36399841308597,236.36399841308597,236.36399841308597,68406.0,0.0,0.0,0.0,False,,,,,
2013-08-28,236.36399841308597,236.36399841308597,236.36399841308597,236.36399841308597,0.0,0.0,0.0,0.0,False,,,,,
2013-08-29,236.36399841308597,236.36399841308597,236.36399841308597,236.36399841308597,36196.0,0.0,0.0,0.0,False,,,,,
2013-08-30,27.13999938964844,27.13999938964844,27.13999938964844,27.13999938964844,0.0,0.0,0.0,0.0,False,,,,,
2013-09-03,231.63699340820312,231.63699340820312,231.63699340820312,231.63699340820312,29510.0,0.0,0.0,0.0,False,,,,,
2013-09-04,229.86399841308597,229.86399841308597,229.86399841308597,229.86399841308597,9119.0,0.0,0.0,0.0,False,,,,,
2013-09-05,232.8179931640625,232.8179931640625,232.8179931640625,232.8179931640625,11159.0,0.0,0.0,0.0,False,,,,,
2013-09-06,269.0000057220459,284.99999046325684,269.0000057220459,284.99999046325684,945000.0,0.0,0.0,0.0,True,,,,,
2013-09-09,234.0,234.0,234.0,234.0,8620.0,0.0,0.0,0.0,False,,,,,
2013-09-10,225.7270050048828,225.7270050048828,225.7270050048828,225.7270050048828,16004.0,0.0,0.0,0.0,False,,,,,
2013-09-11,226.90899658203125,226.90899658203125,226.90899658203125,226.90899658203125,4721.0,0.0,0.0,0.0,False,,,,,
2013-09-12,229.2729949951172,229.2729949951172,229.2729949951172,229.2729949951172,9700.0,0.0,0.0,0.0,False,,,,,
2013-09-13,265.0000095367432,270.0000047683716,265.0000095367432,270.0000047683716,30000.0,0.0,0.0,0.0,True,,,,,
2013-09-16,224.54600524902344,224.54600524902344,224.54600524902344,224.54600524902344,5339.0,0.0,0.0,0.0,False,,,,,
2013-09-17,232.2270050048828,232.2270050048828,232.2270050048828,232.2270050048828,4780.0,0.0,0.0,0.0,False,,,,,
2013-09-18,232.2270050048828,232.2270050048828,232.2270050048828,232.2270050048828,4780.0,0.0,0.0,0.0,False,,,,,
2013-09-19,224.54600524902344,224.54600524902344,224.54600524902344,224.54600524902344,10221.0,0.0,0.0,0.0,False,,,,,
2013-09-20,290.0000095367432,295.0000047683716,263.0000114440918,273.00000190734863,550000.0,0.0,0.0,0.0,True,,,,,
2013-09-23,214.5,214.5,214.5,214.5,5168.0,0.0,0.0,0.0,False,,,,,
2013-09-24,219.2270050048828,219.2270050048828,219.2270050048828,219.2270050048828,12404.0,0.0,0.0,0.0,False,,,,,
2013-09-25,219.8179931640625,219.8179931640625,219.8179931640625,219.8179931640625,5687.0,0.0,0.0,0.0,False,,,,,
2013-09-26,216.86399841308597,216.86399841308597,216.86399841308597,216.86399841308597,5912.0,0.0,0.0,0.0,False,,,,,
2013-09-27,261.9999885559082,270.0000047683716,254.9999952316284,258.99999141693115,79000.0,0.0,0.0,0.0,True,,,,,
2013-09-30,218.04600524902344,218.04600524902344,218.04600524902344,218.04600524902344,13717.0,0.0,0.0,0.0,False,,,,,
2013-10-01,218.63699340820312,218.63699340820312,218.63699340820312,218.63699340820312,12321.0,0.0,0.0,0.0,False,,,,,
2013-10-02,220.40899658203125,220.40899658203125,220.40899658203125,220.40899658203125,3885.0,0.0,0.0,0.0,False,,,,,
2013-10-03,224.54600524902344,224.54600524902344,224.54600524902344,224.54600524902344,5579.0,0.0,0.0,0.0,False,,,,,
2013-10-04,251.99999809265137,254.9999952316284,250.0,254.9999952316284,44000.0,0.0,0.0,0.0,True,,,,,
2013-10-07,227.5,227.5,227.5,227.5,4528.0,0.0,0.0,0.0,False,,,,,
2013-10-08,231.63699340820312,231.63699340820312,231.63699340820312,231.63699340820312,12551.0,0.0,0.0,0.0,False,,,,,
2013-10-09,229.2729949951172,229.2729949951172,229.2729949951172,229.2729949951172,9485.0,0.0,0.0,0.0,False,,,,,
2013-10-10,230.4550018310547,230.4550018310547,230.4550018310547,230.4550018310547,3736.0,0.0,0.0,0.0,False,,,,,
2013-10-11,225.0,229.9999952316284,225.0,229.9999952316284,1485000.0,0.0,0.0,0.0,True,,,,,
2013-10-14,230.4550018310547,230.4550018310547,230.4550018310547,230.4550018310547,0.0,0.0,0.0,0.0,False,,,,,
2013-10-15,230.4550018310547,230.4550018310547,230.4550018310547,230.4550018310547,0.0,0.0,0.0,0.0,False,,,,,
2013-10-16,230.4550018310547,230.4550018310547,230.4550018310547,230.4550018310547,0.0,0.0,0.0,0.0,False,,,,,
2013-10-17,231.63699340820312,231.63699340820312,231.63699340820312,231.63699340820312,675.0,0.0,0.0,0.0,False,,,,,
2013-10-18,239.00001049041748,239.00001049041748,239.00001049041748,239.00001049041748,0.0,0.0,0.0,0.0,True,,,,,
2013-10-21,236.36399841308597,236.36399841308597,236.36399841308597,236.36399841308597,20964.0,0.0,0.0,0.0,False,,,,,
2013-10-22,230.4550018310547,230.4550018310547,230.4550018310547,230.4550018310547,2624.0,0.0,0.0,0.0,False,,,,,
2013-10-23,231.63699340820312,231.63699340820312,231.63699340820312,231.63699340820312,1902.0,0.0,0.0,0.0,False,,,,,
2013-10-24,230.4550018310547,230.4550018310547,230.4550018310547,230.4550018310547,5454.0,0.0,0.0,0.0,False,,,,,
2013-10-25,231.99999332427976,231.99999332427976,231.99999332427976,231.99999332427976,0.0,0.0,0.0,0.0,True,,,,,
2013-10-28,229.2729949951172,229.2729949951172,229.2729949951172,229.2729949951172,3924.0,0.0,0.0,0.0,False,,,,,
2013-10-29,228.6820068359375,228.6820068359375,228.6820068359375,228.6820068359375,1326.0,0.0,0.0,0.0,False,,,,,
2013-10-30,231.63699340820312,231.63699340820312,231.63699340820312,231.63699340820312,4885.0,0.0,0.0,0.0,False,,,,,
2013-10-31,233.40899658203125,233.40899658203125,233.40899658203125,233.40899658203125,9641.0,0.0,0.0,0.0,False,,,,,
2013-11-01,231.99999332427976,231.99999332427976,231.99999332427976,231.99999332427976,0.0,0.0,0.0,0.0,True,,,,,
2013-11-04,233.40899658203125,233.40899658203125,233.40899658203125,233.40899658203125,0.0,0.0,0.0,0.0,False,,,,,
2013-11-05,233.40899658203125,233.40899658203125,233.40899658203125,233.40899658203125,0.0,0.0,0.0,0.0,False,,,,,
2013-11-06,232.8179931640625,232.8179931640625,232.8179931640625,232.8179931640625,1072.0,0.0,0.0,0.0,False,,,,,
2013-11-07,231.04600524902344,231.04600524902344,231.04600524902344,231.04600524902344,3425.0,0.0,0.0,0.0,False,,,,,
2013-11-08,231.99999332427976,231.99999332427976,231.99999332427976,231.99999332427976,0.0,0.0,0.0,0.0,True,,,,,
2013-11-11,238.7270050048828,238.7270050048828,238.7270050048828,238.7270050048828,9439.0,0.0,0.0,0.0,False,,,,,
2013-11-12,242.2729949951172,242.2729949951172,242.2729949951172,242.2729949951172,37107.0,0.0,0.0,0.0,False,,,,,
2013-11-13,245.8179931640625,245.8179931640625,245.8179931640625,245.8179931640625,43316.0,0.0,0.0,0.0,False,,,,,
2013-11-14,242.2729949951172,242.2729949951172,242.2729949951172,242.2729949951172,16232.0,0.0,0.0,0.0,False,,,,,
2013-11-15,407.0000171661377,407.0000171661377,407.0000171661377,407.0000171661377,0.0,0.0,0.0,0.0,True,,,,,
2013-11-18,242.2729949951172,242.2729949951172,242.2729949951172,242.2729949951172,0.0,0.0,0.0,0.0,False,,,,,
2013-11-19,242.2729949951172,242.2729949951172,242.2729949951172,242.2729949951172,0.0,0.0,0.0,0.0,False,,,,,
2013-11-20,242.2729949951172,242.2729949951172,242.2729949951172,242.2729949951172,0.0,0.0,0.0,0.0,False,,,,,
2013-11-21,261.1820068359375,261.1820068359375,261.1820068359375,261.1820068359375,475.0,0.0,0.0,0.0,False,,,,,
2013-11-22,389.0000104904175,399.0000009536743,375.0,397.00000286102295,20000.0,0.0,0.0,0.0,True,,,,,
2013-11-25,271.8179931640625,271.8179931640625,271.8179931640625,271.8179931640625,19903.0,0.0,0.0,0.0,False,,,,,
2013-11-26,270.6369934082031,270.6369934082031,270.6369934082031,270.6369934082031,27032.0,0.0,0.0,0.0,False,,,,,
2013-11-27,271.8179931640625,271.8179931640625,271.8179931640625,271.8179931640625,9338.0,0.0,0.0,0.0,False,,,,,
2013-11-29,390.0000095367432,395.0000047683716,376.99999809265137,395.0000047683716,19000.0,0.0,0.0,0.0,True,,,,,
2013-12-02,290.1369934082031,290.1369934082031,290.1369934082031,290.1369934082031,34589.0,0.0,0.0,0.0,False,,,,,
2013-12-03,295.4549865722656,295.4549865722656,295.4549865722656,295.4549865722656,32214.0,0.0,0.0,0.0,False,,,,,
2013-12-04,304.3179931640625,304.3179931640625,304.3179931640625,304.3179931640625,24761.0,0.0,0.0,0.0,False,,,,,
2013-12-05,313.1820068359375,313.1820068359375,313.1820068359375,313.1820068359375,30713.0,0.0,0.0,0.0,False,,,,,
2013-12-06,384.9999904632568,415.9999847412109,379.9999952316284,396.00000381469727,125500.0,0.0,0.0,0.0,True,,,,,
2013-12-09,322.0459899902344,322.0459899902344,322.0459899902344,322.0459899902344,24655.0,0.0,0.0,0.0,False,,,,,
2013-12-10,322.6369934082031,322.6369934082031,322.6369934082031,322.6369934082031,22605.0,0.0,0.0,0.0,False,,,,,
2013-12-11,336.8179931640625,336.8179931640625,336.8179931640625,336.8179931640625,13546.0,0.0,0.0,0.0,False,,,,,
2013-12-12,336.8179931640625,336.8179931640625,336.8179931640625,336.8179931640625,13546.0,0.0,0.0,0.0,False,,,,,
2013-12-13,442.0000076293945,448.00000190734863,430.9999942779541,438.9999866485596,120000.0,0.0,0.0,0.0,True,,,,,
2013-12-16,407.7279968261719,407.7279968261719,407.7279968261719,407.7279968261719,17034.0,0.0,0.0,0.0,False,,,,,
2013-12-17,407.7279968261719,407.7279968261719,407.7279968261719,407.7279968261719,0.0,0.0,0.0,0.0,False,,,,,
2013-12-18,419.5459899902344,419.5459899902344,419.5459899902344,419.5459899902344,23025.0,0.0,0.0,0.0,False,,,,,
2013-12-19,398.864013671875,398.864013671875,398.864013671875,398.864013671875,24274.0,0.0,0.0,0.0,False,,,,,
2013-12-20,440.9999847412109,488.9999866485596,440.9999847412109,488.9999866485596,705000.0,0.0,0.0,0.0,True,,,,,
2013-12-23,377.5910034179688,377.5910034179688,377.5910034179688,377.5910034179688,20698.0,0.0,0.0,0.0,False,,,,,
2013-12-24,381.1369934082031,381.1369934082031,381.1369934082031,381.1369934082031,42383.0,0.0,0.0,0.0,False,,,,,
2013-12-26,405.364013671875,405.364013671875,405.364013671875,405.364013671875,40300.0,0.0,0.0,0.0,False,,,,,
2013-12-27,4.679999828338623,4.849999904632568,4.679999828338623,4.849999904632568,396000.0,0.0,0.0,0.0,False,,,,,
2013-12-30,4.05364013671875,4.05364013671875,4.05364013671875,4.05364013671875,0.0,0.0,0.0,0.0,True,,,,,
2013-12-31,3.888179931640625,3.888179931640625,3.888179931640625,3.888179931640625,22881.0,0.0,0.0,0.0,True,,,,,
2014-01-02,3.545459899902344,3.545459899902344,3.545459899902344,3.545459899902344,3035.0,0.0,0.0,0.0,True,,,,,
2014-01-03,4.679999828338623,4.880000114440918,4.510000228881836,4.550000190734863,80500.0,0.0,0.0,0.0,False,,,,,
2014-01-06,3.3977301025390627,3.3977301025390627,3.3977301025390627,3.3977301025390627,2729.0,0.0,0.0,0.0,True,,,,,
2014-01-07,3.4272799682617188,3.4272799682617188,3.4272799682617188,3.4272799682617188,7801.0,0.0,0.0,0.0,True,,,,,
2014-01-08,3.4272799682617188,3.4272799682617188,3.4272799682617188,3.4272799682617188,23983.0,0.0,0.0,0.0,True,,,,,
2014-01-09,3.4095498657226564,3.4095498657226564,3.4095498657226564,3.4095498657226564,5557.0,0.0,0.0,0.0,True,,,,,
2014-01-10,4.550000190734863,4.650000095367432,4.400000095367432,4.420000076293945,25500.0,0.0,0.0,0.0,False,,,,,
2014-01-13,3.486369934082031,3.486369934082031,3.486369934082031,3.486369934082031,10037.0,0.0,0.0,0.0,True,,,,,
2014-01-14,3.545459899902344,3.545459899902344,3.545459899902344,3.545459899902344,10097.0,0.0,0.0,0.0,True,,,,,
2014-01-15,3.545459899902344,3.545459899902344,3.545459899902344,3.545459899902344,0.0,0.0,0.0,0.0,True,,,,,
2014-01-16,3.5159100341796874,3.5159100341796874,3.5159100341796874,3.5159100341796874,12668.0,0.0,0.0,0.0,True,,,,,
2014-01-17,4.650000095367432,4.800000190734863,4.510000228881836,4.510000228881836,249500.0,0.0,0.0,0.0,False,,,,,
2014-01-21,3.4745498657226563,3.4745498657226563,3.4745498657226563,3.4745498657226563,1685.0,0.0,0.0,0.0,True,,,,,
2014-01-22,3.456820068359375,3.456820068359375,3.456820068359375,3.456820068359375,12985.0,0.0,0.0,0.0,True,,,,,
2014-01-23,3.480459899902344,3.480459899902344,3.480459899902344,3.480459899902344,4342.0,0.0,0.0,0.0,True,,,,,
2014-01-24,4.760000228881836,4.820000171661377,4.559999942779541,4.739999771118164,21000.0,0.0,0.0,0.0,False,,,,,
2014-01-27,3.368179931640625,3.368179931640625,3.368179931640625,3.368179931640625,1023.0,0.0,0.0,0.0,True,,,,,
2014-01-28,3.40364013671875,3.40364013671875,3.40364013671875,3.40364013671875,2404.0,0.0,0.0,0.0,True,,,,,
2014-01-29,3.3977301025390627,3.3977301025390627,3.3977301025390627,3.3977301025390627,2027.0,0.0,0.0,0.0,True,,,,,
2014-01-30,3.3977301025390627,3.3977301025390627,3.3977301025390627,3.3977301025390627,0.0,0.0,0.0,0.0,True,,,,,
2014-01-31,4.550000190734863,4.75,4.550000190734863,4.75,35000.0,0.0,0.0,0.0,False,,,,,
2014-02-03,3.3740899658203127,3.3740899658203127,3.3740899658203127,3.3740899658203127,6256.0,0.0,0.0,0.0,True,,,,,
2014-02-04,3.356369934082031,3.356369934082031,3.356369934082031,3.356369934082031,12093.0,0.0,0.0,0.0,True,,,,,
2014-02-05,3.4272799682617188,3.4272799682617188,3.4272799682617188,3.4272799682617188,2267.0,0.0,0.0,0.0,True,,,,,
2014-02-06,3.391820068359375,3.391820068359375,3.391820068359375,3.391820068359375,36044.0,0.0,0.0,0.0,True,,,,,
2014-02-07,5.119999885559082,5.840000152587891,5.119999885559082,5.840000152587891,2730000.0,0.0,0.0,0.0,False,,,,,
2014-02-10,3.5513699340820315,3.5513699340820315,3.5513699340820315,3.5513699340820315,6283.0,0.0,0.0,0.0,True,,,,,
2014-02-11,3.4390899658203127,3.4390899658203127,3.4390899658203127,3.4390899658203127,26917.0,0.0,0.0,0.0,True,,,,,
2014-02-12,3.4095498657226564,3.4095498657226564,3.4095498657226564,3.4095498657226564,2753.0,0.0,0.0,0.0,True,,,,,
2014-02-13,3.4272799682617188,3.4272799682617188,3.4272799682617188,3.4272799682617188,3998.0,0.0,0.0,0.0,True,,,,,
2014-02-14,5.400000095367432,5.650000095367432,5.400000095367432,5.5,299500.0,0.0,0.0,0.0,False,,,,,
2014-02-18,3.4745498657226563,3.4745498657226563,3.4745498657226563,3.4745498657226563,4670.0,0.0,0.0,0.0,True,,,,,
2014-02-19,3.4745498657226563,3.4745498657226563,3.4745498657226563,3.4745498657226563,0.0,0.0,0.0,0.0,True,,,,,
2014-02-20,3.486369934082031,3.486369934082031,3.486369934082031,3.486369934082031,18882.0,0.0,0.0,0.0,True,,,,,
2014-02-21,4.900000095367432,4.96999979019165,4.800000190734863,4.909999847412109,59500.0,0.0,0.0,0.0,False,,,,,
2014-02-24,3.5159100341796874,3.5159100341796874,3.5159100341796874,3.5159100341796874,19840.0,0.0,0.0,0.0,True,,,,,
2014-02-25,3.5513699340820315,3.5513699340820315,3.5513699340820315,3.5513699340820315,7711.0,0.0,0.0,0.0,True,,,,,
2014-02-26,3.486369934082031,3.486369934082031,3.486369934082031,3.486369934082031,7566.0,0.0,0.0,0.0,True,,,,,
2014-02-27,3.486369934082031,3.486369934082031,3.486369934082031,3.486369934082031,0.0,0.0,0.0,0.0,True,,,,,
2014-02-28,5.690000057220459,5.800000190734863,5.0,5.210000038146973,423500.0,0.0,0.0,0.0,False,,,,,
2014-03-03,3.4095498657226564,3.4095498657226564,3.4095498657226564,3.4095498657226564,4176.0,0.0,0.0,0.0,True,,,,,
2014-03-04,3.3977301025390627,3.3977301025390627,3.3977301025390627,3.3977301025390627,9977.0,0.0,0.0,0.0,True,,,,,
2014-03-05,3.433179931640625,3.433179931640625,3.433179931640625,3.433179931640625,6711.0,0.0,0.0,0.0,True,,,,,
2014-03-06,3.368179931640625,3.368179931640625,3.368179931640625,3.368179931640625,2338.0,0.0,0.0,0.0,True,,,,,
2014-03-07,5.190000057220459,5.199999809265137,5.0,5.150000095367432,62500.0,0.0,0.0,0.0,False,,,,,
2014-03-10,3.1968200683593757,3.1968200683593757,3.1968200683593757,3.1968200683593757,13069.0,0.0,0.0,0.0,True,,,,,
2014-03-11,3.161369934082032,3.161369934082032,3.161369934082032,3.161369934082032,10377.0,0.0,0.0,0.0,True,,,,,
