Date,Open,High,Low,Close,Volume,"('Close', 'XOM')","('High', 'XOM')","('Low', 'XOM')","('Open', 'XOM')","('Volume', 'XOM')"
1962-05-01,0.0965362755247716,0.0981151536107063,0.0958596056213113,0.0981151536107063,1430400.0,,,,,
1962-05-02,0.0981151290083611,0.0990173369646072,0.0981151290083611,0.0990173369646072,931200.0,,,,,
1962-05-03,0.0990173650058471,0.0999195732175942,0.0990173650058471,0.0992429032921791,1155200.0,,,,,
1962-05-04,0.0992429032921791,0.099468441578511,0.0987918267195151,0.0992429032921791,940800.0,,,,,
1962-05-07,0.0990173369646072,0.0990173369646072,0.0985662054532824,0.0990173369646072,534400.0,,,,,
1962-05-08,0.0990173369646072,0.0996940066983926,0.0987917987421466,0.0990173369646072,1004800.0,,,,,
1962-05-09,0.098971815850192,0.098971815850192,0.0980596334721958,0.0985156968235969,988800.0,,,,,
1962-05-10,0.0985156360666406,0.0985156360666406,0.0971473911810726,0.0973754227161407,1475200.0,,,,,
1962-05-11,0.0973753939436149,0.0976034254113041,0.0960070937871933,0.0960070937871933,1081600.0,,,,,
1962-05-14,0.0957791416474389,0.0957791416474389,0.0923584440983759,0.0953230783343315,1987200.0,,,,,
1962-05-15,0.0960072162836263,0.0987437644129117,0.0960072162836263,0.098059669137001,1414400.0,,,,,
1962-05-16,0.098059669137001,0.0989718518467628,0.097603549944513,0.098059669137001,1091200.0,,,,,
1962-05-17,0.0980595870941249,0.0980595870941249,0.09623522320098,0.0971474051475524,803200.0,,,,,
1962-05-18,0.0971473911810726,0.0973754227161407,0.0962352093656408,0.0973754227161407,643200.0,,,,,
1962-05-21,0.0966912880539894,0.0966912880539894,0.0960071376631171,0.0966912880539894,576000.0,,,,,
1962-05-22,0.0966912428538004,0.0969192743191039,0.0950949112463907,0.0957790613174438,752000.0,,,,,
1962-05-23,0.0955511336500278,0.0955511336500278,0.0944109194097447,0.0946389511227607,1091200.0,,,,,
1962-05-24,0.0946388784804835,0.0953230287695991,0.0944108469424984,0.0950949415564537,1552000.0,,,,,
1962-05-25,0.0950949554129877,0.0953230426593684,0.0921303779617244,0.0930425599217414,1446400.0,,,,,
1962-05-28,0.0912182437984839,0.0912182437984839,0.0827805701659236,0.0839207842946052,4742400.0,,,,,
1962-05-29,0.0839207529824179,0.0930425739587677,0.0827805392791684,0.0928145423531532,4502400.0,,,,,
1962-05-31,0.093954749405384,0.0953230502925635,0.093954749405384,0.094866931438446,3190400.0,,,,,
1962-06-01,0.0941827668368487,0.0941827668368487,0.0930425533857168,0.0932705849409103,1750400.0,,,,,
1962-06-04,0.0928145111253046,0.0928145111253046,0.0907621160149574,0.0907621160149574,2537600.0,,,,,
1962-06-05,0.0907621310976187,0.0930425581158148,0.0900779807220929,0.0925864949822425,1625600.0,,,,,
1962-06-06,0.0925864748250607,0.0946388698296397,0.0925864748250607,0.0939547196030616,1430400.0,,,,,
1962-06-07,0.0939547179949942,0.0946388682098628,0.0937266864817561,0.0944108366966247,784000.0,,,,,
1962-06-08,0.0944109274125227,0.0946389591448679,0.0937267765402793,0.0937267765402793,774400.0,,,,,
1962-06-11,0.0937267103105464,0.0939547418817585,0.0930425599217414,0.0930425599217414,1174400.0,,,,,
1962-06-12,0.0928145672383203,0.0928145672383203,0.0905340835452079,0.0905340835452079,1932800.0,,,,,
1962-06-13,0.0905340288109069,0.0919023293345771,0.0903059972820146,0.0907621160149574,1433600.0,,,,,
1962-06-14,0.0907621410187306,0.0914462357938667,0.0893938401181115,0.0896218717098236,1552000.0,,,,,
1962-06-15,0.0896218415487692,0.0912181735038757,0.0893938100337982,0.0912181735038757,1817600.0,,,,,
1962-06-18,0.0912181274192954,0.0919022772937218,0.0905339775448691,0.0916742458939552,1219200.0,,,,,
1962-06-19,0.0916742462074083,0.0916742462074083,0.0909900963306427,0.0909900963306427,819200.0,,,,,
1962-06-20,0.0909902025539071,0.0912182342206608,0.0905340835452079,0.0905340835452079,784000.0,,,,,
1962-06-21,0.0905340135521124,0.09099013220818,0.0896218319151261,0.0898499190807342,1094400.0,,,,,
1962-06-22,0.0896218915791178,0.0896218915791178,0.0887097093348643,0.088937796652317,1174400.0,,,,,
1962-06-25,0.0884815901517868,0.0884815901517868,0.0871133459766956,0.0884815901517868,2118400.0,,,,,
1962-06-26,0.0884816928832476,0.0907621767229909,0.0880256295204162,0.0880256295204162,1296000.0,,,,,
1962-06-27,0.0880255490272122,0.0891657620668411,0.0880255490272122,0.0891657620668411,892800.0,,,,,
1962-06-28,0.0893937651765651,0.0909900963306427,0.0893937651765651,0.0909900963306427,1459200.0,,,,,
1962-06-29,0.0909901419889047,0.0914462050188467,0.0905340232838079,0.0912181735038757,1196800.0,,,,,
1962-07-02,0.0912182190482836,0.0916743379811163,0.0907621557906335,0.0914462506771087,668800.0,,,,,
1962-07-03,0.0914462050188467,0.0916742922089724,0.0905340232838079,0.0912181735038757,1142400.0,,,,,
1962-07-05,0.091446158819062,0.0921303086934884,0.091446158819062,0.0916742458939552,848000.0,,,,,
1962-07-06,0.0916742458939552,0.0919022772937218,0.0907620646197622,0.0916742458939552,896000.0,,,,,
1962-07-09,0.0916742458939552,0.0919022772937218,0.0912181274192954,0.0916742458939552,1126400.0,,,,,
1962-07-10,0.0921303714897784,0.0932705849409103,0.0921303714897784,0.0932705849409103,3619200.0,,,,,
1962-07-11,0.0932705677801256,0.0944108366966247,0.0930425362668875,0.0944108366966247,892800.0,,,,,
1962-07-12,0.0944109194097447,0.0950950145487927,0.0941828320215256,0.0946389511227607,1132800.0,,,,,
1962-07-13,0.0946389511227607,0.0948669828357767,0.0939548003085097,0.0946389511227607,611200.0,,,,,
1962-07-16,0.0946388998489737,0.094866931438446,0.093954749405384,0.094866931438446,684800.0,,,,,
1962-07-17,0.0948669069732943,0.0950949385039597,0.0934986621141433,0.0934986621141433,784000.0,,,,,
1962-07-18,0.0934986621141433,0.0941827567061395,0.0923583931104992,0.0934986621141433,931200.0,,,,,
1962-07-19,0.0937266880859207,0.0946388698296397,0.0937266880859207,0.0939547196030616,640000.0,,,,,
1962-07-20,0.0939547354184468,0.0946388857601878,0.0937267038629214,0.0941827669739723,595200.0,,,,,
1962-07-23,0.0941827669739723,0.0948669173157133,0.0941827669739723,0.0941827669739723,579200.0,,,,,
1962-07-24,0.0941827495082323,0.0946388682098628,0.0939547179949942,0.0944108366966247,419200.0,,,,,
1962-07-25,0.0944109194097447,0.0946389511227607,0.0941828320215256,0.0946389511227607,470400.0,,,,,
1962-07-26,0.0946388998489737,0.0950949630279183,0.0944108682595015,0.094866931438446,745600.0,,,,,
1962-07-27,0.0948669828357767,0.0950950145487927,0.0946389511227607,0.0946389511227607,403200.0,,,,,
1962-07-30,0.0946388784804835,0.0953230287695991,0.0946388784804835,0.0950949415564537,595200.0,,,,,
1962-07-31,0.0950949992269171,0.0957791499309367,0.0950949992269171,0.0955511182546615,784000.0,,,,,
1962-08-01,0.0955510818820357,0.0955510818820357,0.094866931438446,0.094866931438446,672000.0,,,,,
1962-08-02,0.094866967550642,0.0957791499309367,0.094866967550642,0.0955511182546615,745600.0,,,,,
1962-08-03,0.0955510298521403,0.0957790613174438,0.0950949112463907,0.0957790613174438,518400.0,,,,,
1962-08-06,0.095779113471508,0.095779113471508,0.0946388998489737,0.094866931438446,704000.0,,,,,
1962-08-07,0.0948668997231009,0.0948668997231009,0.0944108366966247,0.0944108366966247,643200.0,,,,,
1962-08-08,0.0955183241846038,0.0955183241846038,0.0941339728897461,0.0952875614166259,768000.0,,,,,
1962-08-09,0.0955183587567327,0.0962104783264165,0.0955183587567327,0.0957490652799606,646400.0,,,,,
1962-08-10,0.0957490652799606,0.0964412411779172,0.0955183587567327,0.0957490652799606,585600.0,,,,,
1962-08-13,0.0957490652799606,0.0959797718031885,0.0952875959052319,0.0957490652799606,502400.0,,,,,
1962-08-14,0.0957489990891771,0.0962104118166608,0.0952875300334596,0.095979705452919,726400.0,,,,,
1962-08-15,0.095979705452919,0.0964411745086365,0.095979705452919,0.095979705452919,560000.0,,,,,
1962-08-16,0.0959797286134318,0.0964411977805047,0.095749022194019,0.0962104350328445,704000.0,,,,,
1962-08-17,0.0962105214685852,0.0969026976769234,0.0962105214685852,0.0966719910502433,684800.0,,,,,
1962-08-20,0.0966718736045269,0.0975947553183452,0.0966718736045269,0.0971332862973213,934400.0,,,,,
1962-08-21,0.0971333127444336,0.0975947818911047,0.0969026063352204,0.0973640754818916,870400.0,,,,,
1962-08-22,0.0973640754818916,0.0975947818911047,0.0969026063352204,0.0973640754818916,857600.0,,,,,
1962-08-23,0.0973641672585816,0.0973641672585816,0.0964412844235633,0.0966719910502433,902400.0,,,,,
1962-08-24,0.0964411977805047,0.0964411977805047,0.0959797286134318,0.0962104350328445,979200.0,,,,,
1962-08-27,0.0962104539737439,0.096671923231666,0.0957490410440803,0.0964412167668342,537600.0,,,,,
1962-08-28,0.0964412411779172,0.0964412411779172,0.0955183587567327,0.0957490652799606,486400.0,,,,,
1962-08-29,0.0957489990891771,0.095979705452919,0.0955182927254353,0.095979705452919,368000.0,,,,,
1962-08-30,0.095979705452919,0.0962104118166608,0.0957489990891771,0.095979705452919,502400.0,,,,,
1962-08-31,0.095979705452919,0.095979705452919,0.0955182927254353,0.095979705452919,422400.0,,,,,
1962-09-04,0.0959797718031885,0.0964412411779172,0.0955183587567327,0.0957490652799606,438400.0,,,,,
1962-09-05,0.0957490652799606,0.0959797718031885,0.0955183587567327,0.0957490652799606,400000.0,,,,,
1962-09-06,0.0957490048246936,0.0959797112022551,0.0952875357413333,0.0955182984471321,473600.0,,,,,
1962-09-07,0.0957489990891771,0.0962104118166608,0.0957489990891771,0.095979705452919,704000.0,,,,,
1962-09-10,0.0959797286134318,0.0962104350328445,0.095749022194019,0.0962104350328445,380800.0,,,,,
1962-09-11,0.0962104539737439,0.0964412167668342,0.0959797475089121,0.0964412167668342,672000.0,,,,,
1962-09-12,0.0964411935167943,0.0975947818911047,0.0964411935167943,0.0973640754818916,921600.0,,,,,
1962-09-13,0.0973640754818916,0.0978254883003178,0.0971333127444336,0.0973640754818916,624000.0,,,,,
1962-09-14,0.0973640019692462,0.0975947082042694,0.0973640019692462,0.0975947082042694,480000.0,,,,,
1962-09-17,0.0975947082042694,0.0978254144392926,0.0975947082042694,0.0975947082042694,563200.0,,,,,
1962-09-18,0.0975948881537519,0.0985177711236968,0.0975948881537519,0.0980563014745712,931200.0,,,,,
1962-09-19,0.0980561814150317,0.0985176504991367,0.0978254750370979,0.0978254750370979,454400.0,,,,,
1962-09-20,0.0978255030180147,0.0987483851219582,0.0978255030180147,0.0985176786780357,688000.0,,,,,
1962-09-21,0.0985176504991367,0.0985176504991367,0.0973640622812302,0.0978254750370979,940800.0,,,,,
1962-09-24,0.0975948054192517,0.0975948054192517,0.0964412167668342,0.0964412167668342,764800.0,,,,,
1962-09-25,0.0962104175798166,0.0962104175798166,0.0952875357413333,0.0955182984471321,851200.0,,,,,
1962-09-26,0.0955183244199111,0.0962104437407926,0.094133973121643,0.094133973121643,598400.0,,,,,
1962-09-27,0.094133973121643,0.0943646795619369,0.0939032666813492,0.094133973121643,659200.0,,,,,
1962-09-28,0.0941339425959633,0.0959797061762763,0.0941339425959633,0.0950568243861198,569600.0,,,,,
1962-10-01,0.0950568376261427,0.0955183067496139,0.0941339557074422,0.0945954248309135,486400.0,,,,,
1962-10-02,0.0945954423304832,0.0948261487707771,0.094133973121643,0.094133973121643,793600.0,,,,,
1962-10-03,0.0943646489614439,0.0957489998107957,0.0943646489614439,0.0950568243861198,624000.0,,,,,
1962-10-04,0.095056889382004,0.0957490652799606,0.0948261828587761,0.0957490652799606,563200.0,,,,,
1962-10-05,0.0959798148419051,0.0966719910502433,0.0959798148419051,0.0966719910502433,643200.0,,,,,
1962-10-08,0.0966718429934709,0.0969025492668151,0.0964411367201267,0.0969025492668151,390400.0,,,,,
1962-10-09,0.0969025331709974,0.0975947082042694,0.0966718269359741,0.0975947082042694,486400.0,,,,,
1962-10-10,0.0975947818911047,0.0980561947095309,0.0973640754818916,0.0973640754818916,601600.0,,,,,
1962-10-11,0.0973640489719481,0.0975947553183452,0.0969025799509241,0.0971332862973213,460800.0,,,,,
1962-10-12,0.0971333361613296,0.0973640989544199,0.0964412167668342,0.0964412167668342,288000.0,,,,,
1962-10-15,0.0964411935167943,0.0973640754818916,0.0959797243701231,0.0973640754818916,560000.0,,,,,
1962-10-16,0.0973640019692462,0.0978254144392926,0.0971332394060205,0.0975947082042694,572800.0,,,,,
1962-10-17,0.0973640754818916,0.0973640754818916,0.0966718999260074,0.0973640754818916,892800.0,,,,,
1962-10-18,0.0973640989544199,0.0975948054192517,0.0964412167668342,0.0964412167668342,592000.0,,,,,
1962-10-19,0.0964411802856153,0.0971332994182998,0.0950568293637719,0.0955182984471321,588800.0,,,,,
1962-10-22,0.0955183338868167,0.0964412160677123,0.0934418067336082,0.0934418067336082,1004800.0,,,,,
1962-10-23,0.0929803829866059,0.0929803829866059,0.0895195611289397,0.0897502675652504,1760000.0,,,,,
1962-10-24,0.0897502525115547,0.0945954248309135,0.0874430758789248,0.0945954248309135,1929600.0,,,,,
1962-10-25,0.0934417293596233,0.0934417293596233,0.0909038477098352,0.092749610543251,1068800.0,,,,,
1962-10-26,0.092749610543251,0.0934417293596233,0.0922881416707913,0.092749610543251,588800.0,,,,,
1962-10-29,0.0941339557074422,0.0950568376261427,0.0941339557074422,0.0945954248309135,688000.0,,,,,
1962-10-30,0.0945953908386963,0.0955182724257654,0.0943646281957626,0.0943646281957626,611200.0,,,,,
1962-10-31,0.0948261229862103,0.0955182984471321,0.0948261229862103,0.0955182984471321,489600.0,,,,,
1962-11-01,0.0955182855443114,0.0973640489719481,0.0943646411558663,0.0971332862973213,1318400.0,,,,,
1962-11-02,0.0975947687351625,0.0994405324165451,0.0975947687351625,0.0989790633320808,1398400.0,,,,,
1962-11-05,0.0994405242300584,0.1001326996356525,0.0994405242300584,0.0999019369482994,1068800.0,,,,,
1962-11-07,0.1012109834845801,0.1014447699280867,0.1000422795323243,0.1007435247302055,1097600.0,,,,,
1962-11-08,0.1007434492127667,0.1014446938849938,0.1000422045405396,0.1002759337425232,1062400.0,,,,,
1962-11-09,0.1002759912627738,0.1007435070011934,0.0991072875161885,0.1005097776651382,697600.0,,,,,
1962-11-12,0.1007435349438089,0.1012109937455755,0.1007435349438089,0.1009772643446922,470400.0,,,,,
1962-11-13,0.1009772363372486,0.1014447520756683,0.1002759912627738,0.1005097776651382,790400.0,,,,,
1962-11-14,0.1005097470957599,0.1016784504868918,0.1005097470957599,0.1014447212219238,825600.0,,,,,
1962-11-15,0.1014447212219238,0.1019121797518598,0.1012109348906639,0.1014447212219238,736000.0,,,,,
1962-11-16,0.1014447195768002,0.102145907360333,0.1007434747269763,0.1019121780991554,889600.0,,,,,
1962-11-19,0.1019121140934516,0.1021458432078361,0.1014446558646826,0.1021458432078361,681600.0,,,,,
1962-11-20,0.1021458622148853,0.1028471067547798,0.1019121330570091,0.1028471067547798,937600.0,,,,,
1962-11-21,0.1028471067547798,0.1028471067547798,0.1023796484390273,0.1028471067547798,956800.0,,,,,
1962-11-23,0.1030808674711922,0.1049508154392242,0.1030808674711922,0.1049508154392242,2140800.0,,,,,
1962-11-26,0.1049508694153366,0.1049508694153366,0.1040158949504644,0.1044834107160568,1056000.0,,,,,
1962-11-27,0.1044833033534922,0.1047170324629622,0.1037820589588286,0.1042495742440223,1088000.0,,,,,
1962-11-28,0.1042497360893678,0.1051847110450288,0.1042497360893678,0.1047171950340271,1139200.0,,,,,
1962-11-29,0.1047171012084154,0.1063533201813697,0.1047171012084154,0.1063533201813697,1200000.0,,,,,
1962-11-30,0.106353305913602,0.106353305913602,0.1054183319211006,0.1054183319211006,806400.0,,,,,
1962-12-03,0.1054183140479601,0.1056520432398869,0.1044833402139788,0.1051845848560333,697600.0,,,,,
1962-12-04,0.1051846168005272,0.1063533201813697,0.1051846168005272,0.1063533201813697,896000.0,,,,,
1962-12-05,0.1063532148547226,0.1079894322072531,0.1063532148547226,0.107755646109581,1932800.0,,,,,
1962-12-06,0.1077558568255941,0.1079896433804346,0.1065871523167775,0.1072883978486061,1126400.0,,,,,
1962-12-07,0.1072882440756767,0.1089244622826868,0.1068207287024175,0.1084569469094276,1846400.0,,,,,
1962-12-10,0.1082232958518433,0.1082232958518433,0.106119617819786,0.106119617819786,918400.0,,,,,
1962-12-11,0.1061196933397894,0.1075221273371001,0.1058859067849489,0.1072883978486061,915200.0,,,,,
1962-12-12,0.1075219732291739,0.109158191436184,0.1075219732291739,0.1084569469094276,1340800.0,,,,,
1962-12-13,0.1084569469094276,0.1089244622826868,0.1079894886024331,0.1084569469094276,1113600.0,,,,,
1962-12-14,0.1079895570874214,0.1079895570874214,0.1070545828142242,0.1079895570874214,1062400.0,,,,,
1962-12-17,0.1079895570874214,0.1082232863891455,0.1077557707193964,0.1079895570874214,864000.0,,,,,
1962-12-18,0.1079895570874214,0.1084570156908695,0.1075220414176724,0.1079895570874214,963200.0,,,,,
1962-12-19,0.1079895561811785,0.1089245304465293,0.1075220405153528,0.1089245304465293,1232000.0,,,,,
1962-12-20,0.1089244619629134,0.1100931647932333,0.1086906757438378,0.1093919202685356,1302400.0,,,,,
1962-12-21,0.1096257038042845,0.1107944642806657,0.1096257038042845,0.1105606779456138,1257600.0,,,,,
1962-12-24,0.1105607095418139,0.1107944959436776,0.10985952153515,0.1100932508707046,649600.0,,,,,
1962-12-26,0.1105606476175443,0.111729407773321,0.1105606476175443,0.1114956215023994,784000.0,,,,,
1962-12-27,0.1114955781492099,0.1117293643292277,0.1110281199216842,0.1110281199216842,736000.0,,,,,
1962-12-28,0.1110281935494249,0.111261922818184,0.1105606779456138,0.1105606779456138,912000.0,,,,,
1962-12-31,0.1107944309416374,0.1114956185369212,0.1107944309416374,0.1112618893384933,1059200.0,,,,,
1963-01-02,0.1112618782413747,0.1112618782413747,0.1091582015327901,0.1096256598830223,979200.0,,,,,
1963-01-03,0.1098594901393365,0.1107944642806657,0.1098594901393365,0.1105606779456138,944000.0,,,,,
1963-01-04,0.1105606046279036,0.1110281199216842,0.1105606046279036,0.1110281199216842,924800.0,,,,,
1963-01-07,0.1110281199216842,0.111261849035447,0.1105606046279036,0.1110281199216842,716800.0,,,,,
1963-01-08,0.1110282499982406,0.1117294952273368,0.1107945206106492,0.1117294952273368,1017600.0,,,,,
1963-01-09,0.1117293643292277,0.1117293643292277,0.1110281199216842,0.1110281199216842,934400.0,,,,,
1963-01-10,0.1110281935494249,0.111261922818184,0.1105606779456138,0.1105606779456138,889600.0,,,,,
1963-01-11,0.1105606759327884,0.111028191528088,0.1103269466682845,0.1107944622635841,963200.0,,,,,
1963-01-14,0.1107943908079214,0.111261849035447,0.1107943908079214,0.1110281199216842,755200.0,,,,,
