Date,Open,High,Low,Close,Volume,"('Close', 'IP')","('High', 'IP')","('Low', 'IP')","('Open', 'IP')","('Volume', 'IP')","('Close', 'IP')","('High', 'IP')","('Low', 'IP')","('Open', 'IP')","('Volume', 'IP')"
1962-03-28,0.8782408833503723,0.8840763047125249,0.8724053647360596,0.8782408833503723,54610.0,,,,,,,,,,
1962-03-29,0.8782406368489587,0.8869938150614571,0.8724051198725379,0.8753228783607483,48494.0,,,,,,,,,,
1962-03-30,0.8724056290922582,0.8724056290922582,0.8636523485183716,0.8636523485183716,27523.0,,,,,,,,,,
1962-04-02,0.8636524854787896,0.8753235280947981,0.8607347248247874,0.8724057674407959,30145.0,,,,,,,,,,
1962-04-03,0.8724056226260032,0.8753233827956722,0.8548991588601773,0.8607345819473267,10922.0,,,,,,,,,,
1962-04-04,0.8607346511756598,0.8724056927930307,0.8548992276191711,0.8548992276191711,99172.0,,,,,,,,,,
1962-04-05,0.8548992752153015,0.8578170357820892,0.8490637540817261,0.8490637540817261,78638.0,,,,,,,,,,
1962-04-06,0.8490633293855104,0.8578166067075385,0.8461455702781677,0.8461455702781677,33203.0,,,,,,,,,,
1962-04-09,0.8461460516611509,0.8519815731957369,0.8373928666114807,0.8373928666114807,26213.0,,,,,,,,,,
1962-04-10,0.8373923368274214,0.8607342136938919,0.8315569162368774,0.8315569162368774,53299.0,,,,,,,,,,
1962-04-11,0.8315569162368774,0.846145516339311,0.8315569162368774,0.8315569162368774,37572.0,,,,,,,,,,
1962-04-12,0.8315570801681874,0.8344747424125671,0.8082151014479839,0.8344747424125671,50241.0,,,,,,,,,,
1962-04-13,0.8315567889311997,0.8315567889311997,0.8140503353353918,0.828639030456543,58105.0,,,,,,,,,,
1962-04-16,0.8286393812231235,0.8315571409328804,0.8198861020938532,0.8257216215133667,46309.0,,,,,,,,,,
1962-04-17,0.825722511867896,0.8315580375797011,0.8198869861560909,0.8228047490119934,27087.0,,,,,,,,,,
1962-04-18,0.82280386180361,0.8344748033904636,0.82280386180361,0.8257216215133667,31455.0,,,,,,,,,,
1962-04-19,0.8257212719818863,0.828639030456543,0.8228035135072296,0.828639030456543,27523.0,,,,,,,,,,
1962-04-23,0.8286392012475817,0.8315569603236185,0.8169682621955872,0.8169682621955872,43688.0,,,,,,,,,,
1962-04-24,0.8169685341234829,0.822803956965724,0.8052974939346313,0.8052974939346313,39319.0,,,,,,,,,,
1962-04-25,0.805297792048986,0.8111333143036722,0.7994623184204102,0.7994623184204102,72522.0,,,,,,,,,,
1962-04-26,0.7994620050258046,0.7994620050258046,0.7848732537340902,0.7877910137176514,64658.0,,,,,,,,,,
1962-04-27,0.7877907637376191,0.7936262818530276,0.7732020657012497,0.7790375351905823,72522.0,,,,,,,,,,
1962-04-30,0.7790379332900216,0.7848734057613634,0.7644491791725159,0.7644491791725159,38445.0,,,,,,,,,,
1962-05-01,0.7644488362073631,0.7702843546867371,0.755695607114381,0.7702843546867371,93055.0,,,,,,,,,,
1962-05-02,0.7702847002699584,0.7732024608186798,0.7615314672498954,0.7644491791725159,88250.0,,,,,,,,,,
1962-05-03,0.7644488362073631,0.7790375837797191,0.761531125593755,0.7702843546867371,82570.0,,,,,,,,,,
1962-05-04,0.7702839883398255,0.7702839883398255,0.7586130055578735,0.7673662304878235,53299.0,,,,,,,,,,
1962-05-07,0.7673663357189275,0.7702840939710499,0.758613109588623,0.758613109588623,46309.0,,,,,,,,,,
1962-05-08,0.7586137528387752,0.7644492256650206,0.7469427585601807,0.7469427585601807,60726.0,,,,,,,,,,
1962-05-09,0.7469428725492088,0.7469428725492088,0.7352718764895336,0.7381896376609802,57231.0,,,,,,,,,,
1962-05-10,0.7381890291790721,0.741106787945439,0.7236002839733087,0.7294358015060425,62474.0,,,,,,,,,,
1962-05-11,0.7294361527341531,0.7411071447932059,0.7236006323915795,0.7265183925628662,23592.0,,,,,,,,,,
1962-05-14,0.7265186416013051,0.7440251113777623,0.720683167884523,0.7381896376609802,115773.0,,,,,,,,,,
1962-05-15,0.7381891680794836,0.7498601567149367,0.7294359387594138,0.7411069273948669,98735.0,,,,,,,,,,
1962-05-16,0.7384707033921181,0.7384707033921181,0.7296443134402782,0.7325864434242249,67280.0,,,,,,,,,,
1962-05-17,0.7325866359609349,0.7325866359609349,0.7119918187250888,0.7208181619644165,71648.0,,,,,,,,,,
1962-05-18,0.7208181899629905,0.7267024517059326,0.7119918463808231,0.7267024517059326,44999.0,,,,,,,,,,
1962-05-21,0.7149342168374344,0.7149342168374344,0.7090499531225877,0.711992084980011,63348.0,,,,,,,,,,
1962-05-22,0.7119916940381349,0.7119916940381349,0.6943390106508909,0.7031653523445129,73396.0,,,,,,,,,,
1962-05-23,0.7031659011189818,0.7090501171628928,0.6884552874607942,0.706108033657074,204023.0,,,,,,,,,,
1962-05-24,0.706108033657074,0.711992249700985,0.7002237685808896,0.706108033657074,134559.0,,,,,,,,,,
1962-05-25,0.7061072297707193,0.7061072297707193,0.6855124235153198,0.6855124235153198,67716.0,,,,,,,,,,
1962-05-28,0.685512546696958,0.685512546696958,0.6560913966213652,0.659033477306366,130190.0,,,,,,,,,,
1962-05-29,0.6590340484634811,0.7002237040731,0.6384393187232096,0.6884552240371704,191353.0,,,,,,,,,,
1962-05-31,0.6884556036280717,0.7090504427881719,0.6855135187711259,0.6943398714065552,180431.0,,,,,,,,,,
1962-06-01,0.6943398714065552,0.7002240901527426,0.6855135187711259,0.6943398714065552,67716.0,,,,,,,,,,
1962-06-04,0.6943392917869631,0.6943392917869631,0.6796286836531514,0.6825708150863647,95240.0,,,,,,,,,,
1962-06-05,0.6796282872625036,0.6796282872625036,0.6560913966213652,0.659033477306366,107472.0,,,,,,,,,,
1962-06-06,0.6590340390397269,0.6737446511323539,0.6560919558470161,0.6649183034896851,102230.0,,,,,,,,,,
1962-06-07,0.6649182907877024,0.6737446382617609,0.661976158618927,0.661976158618927,63784.0,,,,,,,,,,
1962-06-08,0.6619756070235931,0.6708019471430484,0.659033477306366,0.659033477306366,73396.0,,,,,,,,,,
1962-06-11,0.6590334633764694,0.664917722686549,0.6472651408852117,0.6502072215080261,67716.0,,,,,,,,,,
1962-06-12,0.6502073332049857,0.6502073332049857,0.6266704390180182,0.6325546503067017,96114.0,,,,,,,,,,
1962-06-13,0.6296127129995862,0.6296127129995862,0.6178442377852461,0.6207863688468933,130190.0,,,,,,,,,,
1962-06-14,0.6207869533881741,0.6266712210521735,0.6149027347564697,0.6149027347564697,123637.0,,,,,,,,,,
1962-06-15,0.6149021546610296,0.6413811870719629,0.6119600236046208,0.635496973991394,108783.0,,,,,,,,,,
1962-06-18,0.6354966847296806,0.6649177367408204,0.6354966847296806,0.659033477306366,107036.0,,,,,,,,,,
1962-06-19,0.6590338319362735,0.6619759632366786,0.6443233715632597,0.6560917496681213,49367.0,,,,,,,,,,
1962-06-20,0.6472649690421418,0.6472649690421418,0.6354965025786306,0.6384385824203491,68590.0,,,,,,,,,,
1962-06-21,0.6354972674574175,0.6354972674574175,0.6178445219993591,0.6178445219993591,50678.0,,,,,,,,,,
1962-06-22,0.6178444927644396,0.6237287573161202,0.6060760617256165,0.6060760617256165,86939.0,,,,,,,,,,
1962-06-25,0.6060755298880618,0.6090176105499268,0.5943070601439236,0.6090176105499268,77765.0,,,,,,,,,,
1962-06-26,0.6090181449691877,0.6237287573161202,0.5972496648980955,0.6060760617256165,131064.0,,,,,,,,,,
1962-06-27,0.6060755956355045,0.6060755956355045,0.5943071246147156,0.5943071246147156,63348.0,,,,,,,,,,
1962-06-28,0.5943069231877213,0.6031332612037659,0.5943069231877213,0.6031332612037659,195722.0,,,,,,,,,,
1962-06-29,0.6296125586065855,0.6296125586065855,0.6119598746299744,0.6119598746299744,104851.0,,,,,,,,,,
1962-07-02,0.6119603062015205,0.6178445219993591,0.606076090403682,0.6178445219993591,113589.0,,,,,,,,,,
1962-07-03,0.6178445219993591,0.626670919244524,0.6119603062015205,0.6178445219993591,155529.0,,,,,,,,,,
1962-07-05,0.6207859291167572,0.6325543959949717,0.6207859291167572,0.6296122670173645,75580.0,,,,,,,,,,
1962-07-06,0.6296127129995862,0.6296127129995862,0.6178442377852461,0.6207863688468933,88687.0,,,,,,,,,,
1962-07-09,0.620786178697101,0.6325546503067017,0.6178440485366423,0.6325546503067017,85628.0,,,,,,,,,,
1962-07-10,0.6325543959949717,0.6590333116323651,0.6296122670173645,0.6296122670173645,139365.0,,,,,,,,,,
1962-07-11,0.6296126808629937,0.6354969426859447,0.6178442062493383,0.6266705989837646,75580.0,,,,,,,,,,
1962-07-12,0.6296127118785764,0.6502075312089407,0.6296127118785764,0.635496973991394,149413.0,,,,,,,,,,
1962-07-13,0.635496973991394,0.6443233181283717,0.6296127118785764,0.635496973991394,113589.0,,,,,,,,,,
1962-07-16,0.6325548117744692,0.6325548117744692,0.6237284680722892,0.6266705989837646,78638.0,,,,,,,,,,
1962-07-17,0.6266704772986416,0.6296125586065855,0.6060756629818496,0.6119598746299744,170820.0,,,,,,,,,,
1962-07-18,0.6119598746299744,0.6207862166182799,0.6031335326416688,0.6119598746299744,67280.0,,,,,,,,,,
1962-07-19,0.6119595992198106,0.6119595992198106,0.6031332612037659,0.6031332612037659,62474.0,,,,,,,,,,
1962-07-20,0.6031335326416688,0.6119598746299744,0.5943071906533632,0.6119598746299744,48057.0,,,,,,,,,,
1962-07-23,0.6119597402440179,0.6119597402440179,0.5972491408057886,0.6090176105499268,53299.0,,,,,,,,,,
1962-07-24,0.6060760617256165,0.6060760617256165,0.6001917971739358,0.6060760617256165,53736.0,,,,,,,,,,
1962-07-25,0.6031332612037659,0.6031332612037659,0.5972490031715929,0.6031332612037659,68153.0,,,,,,,,,,
1962-07-26,0.6031332612037659,0.6031332612037659,0.5972490031715929,0.6031332612037659,50241.0,,,,,,,,,,
1962-07-27,0.606076090403682,0.6178445219993591,0.606076090403682,0.6178445219993591,68153.0,,,,,,,,,,
1962-07-30,0.6178439423992641,0.6502072215080261,0.6119597321214099,0.6502072215080261,92619.0,,,,,,,,,,
1962-07-31,0.6502070488838603,0.6502070488838603,0.6384385824203491,0.6384385824203491,16601.0,,,,,,,,,,
1962-08-01,0.6384393508402011,0.6384393508402011,0.6178445219993591,0.6178445219993591,40630.0,,,,,,,,,,
1962-08-02,0.6207867978552917,0.638439498359965,0.6207867978552917,0.6237289309501648,110094.0,,,,,,,,,,
1962-08-03,0.6237284987980074,0.6384390560155541,0.6207863677415986,0.635496973991394,80386.0,,,,,,,,,,
1962-08-06,0.6325543959949717,0.6325543959949717,0.6207859291167572,0.6296122670173645,71648.0,,,,,,,,,,
1962-08-07,0.6296126808629937,0.6296126808629937,0.6149021243701093,0.6266705989837646,84318.0,,,,,,,,,,
1962-08-08,0.6266712210521735,0.6266712210521735,0.61196060092447,0.6149027347564697,56358.0,,,,,,,,,,
1962-08-09,0.6149027347564697,0.6207869533881741,0.61196060092447,0.6149027347564697,58979.0,,,,,,,,,,
1962-08-10,0.6149021557558477,0.6207863688468933,0.6090178936325532,0.6207863688468933,76017.0,,,,,,,,,,
1962-08-13,0.6207862166182799,0.6207862166182799,0.6119598746299744,0.6119598746299744,51115.0,,,,,,,,,,
1962-08-14,0.611960447602955,0.6237289309501648,0.611960447602955,0.6237289309501648,35387.0,,,,,,,,,,
1962-08-15,0.6237289309501648,0.6354974142973747,0.6207867978552917,0.6237289309501648,61163.0,,,,,,,,,,
1962-08-16,0.6237284999085406,0.6325548440612334,0.6207863688468933,0.6207863688468933,53736.0,,,,,,,,,,
1962-08-17,0.6207869533881741,0.6237290872201738,0.6149027347564697,0.6149027347564697,95677.0,,,,,,,,,,
1962-08-20,0.6207859291167572,0.6296122670173645,0.6207859291167572,0.6296122670173645,69464.0,,,,,,,,,,
1962-08-21,0.6358647857921499,0.6388361323019336,0.6239794492721558,0.6239794492721558,46309.0,,,,,,,,,,
1962-08-22,0.6239791188217334,0.6418071389198303,0.6239791188217334,0.6418071389198303,83881.0,,,,,,,,,,
1962-08-23,0.6418070821760511,0.6536924113509324,0.6388357375025533,0.6477497220039368,96550.0,,,,,,,,,,
1962-08-24,0.6477495504501508,0.6507208943367004,0.6358642244230488,0.6507208943367004,61600.0,,,,,,,,,,
1962-08-27,0.6447781874322304,0.6447781874322304,0.6388355493545532,0.6388355493545532,51115.0,,,,,,,,,,
1962-08-28,0.638835665028805,0.638835665028805,0.6328930258750916,0.6328930258750916,36261.0,,,,,,,,,,
1962-08-29,0.6328930722950282,0.6358643673302642,0.6239790386319963,0.6269503831863403,59416.0,,,,,,,,,,
1962-08-30,0.6269508050120234,0.6299221515655518,0.6210081614241079,0.6299221515655518,79949.0,,,,,,,,,,
1962-08-31,0.6299217277406842,0.6299217277406842,0.6180363990424164,0.6269503831863403,71648.0,,,,,,,,,,
1962-09-04,0.6269500628056629,0.629921405841607,0.6120934466641078,0.6150647401809692,94366.0,,,,,,,,,,
1962-09-05,0.6150647401809692,0.6150647401809692,0.6091221036281638,0.6150647401809692,54610.0,,,,,,,,,,
1962-09-06,0.6150647401809692,0.6180360832169134,0.6061507605922197,0.6150647401809692,98735.0,,,,,,,,,,
1962-09-07,0.6150649855250587,0.6210076739674338,0.6120936908229737,0.6180363297462463,65969.0,,,,,,,,,,
1962-09-10,0.6180363990424164,0.6269503831863403,0.6180363990424164,0.6269503831863403,82570.0,,,,,,,,,,
1962-09-11,0.6269503372022739,0.6328930258750916,0.6239789928658651,0.6328930258750916,46746.0,,,,,,,,,,
1962-09-12,0.6328930258750916,0.6358643206923961,0.6269503372022739,0.6328930258750916,44999.0,,,,,,,,,,
1962-09-13,0.6328930258750916,0.6418070093652137,0.6269503372022739,0.6328930258750916,81697.0,,,,,,,,,,
1962-09-14,0.6328929112768762,0.6388355493545532,0.6210075856024266,0.6388355493545532,58105.0,,,,,,,,,,
1962-09-17,0.6358643206923961,0.6358643206923961,0.6269503372022739,0.6328930258750916,46746.0,,,,,,,,,,
1962-09-18,0.6328934888015068,0.6358647857921499,0.6210081522815126,0.6239794492721558,73396.0,,,,,,,,,,
1962-09-19,0.62397969430614,0.6269510419827584,0.6210083961486816,0.6210083961486816,72085.0,,,,,,,,,,
1962-09-20,0.6210081522815126,0.6269507957819395,0.6210081522815126,0.6239794492721558,74270.0,,,,,,,,,,
1962-09-21,0.6210083961486816,0.6210083961486816,0.6180370484720633,0.6210083961486816,86502.0,,,,,,,,,,
1962-09-24,0.6210083961486816,0.6269510419827584,0.6120944026379865,0.6210083961486816,86939.0,,,,,,,,,,
1962-09-25,0.6180363297462463,0.6180363297462463,0.6091223466017861,0.6180363297462463,53736.0,,,,,,,,,,
1962-09-26,0.618036426745237,0.618036426745237,0.6031797528266907,0.6031797528266907,69027.0,,,,,,,,,,
1962-09-27,0.6002086345149377,0.6002086345149377,0.5972372889518738,0.5972372889518738,106599.0,,,,,,,,,,
1962-09-28,0.6002084576582696,0.6120937868892845,0.6002084576582696,0.6031797528266907,65532.0,,,,,,,,,,
1962-10-01,0.6031796965712968,0.6061510409817064,0.5942657128591734,0.6002084016799927,75580.0,,,,,,,,,,
1962-10-02,0.6002084576582696,0.6091224422017533,0.594265768283207,0.6031797528266907,70775.0,,,,,,,,,,
1962-10-03,0.6031796965712968,0.6031796965712968,0.597237057269583,0.6002084016799927,43688.0,,,,,,,,,,
1962-10-04,0.6002085820946859,0.6091225684862346,0.5972372367911294,0.6061512231826782,78638.0,,,,,,,,,,
1962-10-05,0.6061514708593252,0.6120941638946533,0.6031801243416611,0.6120941638946533,55921.0,,,,,,,,,,
1962-10-08,0.6091224422017533,0.6091224422017533,0.6031797528266907,0.6031797528266907,55484.0,,,,,,,,,,
1962-10-09,0.6061507544862056,0.6120934404982306,0.6061507544862056,0.609122097492218,63348.0,,,,,,,,,,
1962-10-10,0.609122097492218,0.6180360769911734,0.609122097492218,0.609122097492218,70775.0,,,,,,,,,,
1962-10-11,0.609122385392116,0.6120937298025257,0.597237057269583,0.6002084016799927,84755.0,,,,,,,,,,
1962-10-12,0.6002084016799927,0.6002084016799927,0.597237057269583,0.6002084016799927,35824.0,,,,,,,,,,
1962-10-15,0.6002086345149377,0.6002086345149377,0.5942659433888098,0.5972372889518738,74270.0,,,,,,,,,,
1962-10-16,0.5972374032009915,0.6031800459447983,0.5883234143257141,0.5883234143257141,78638.0,,,,,,,,,,
1962-10-17,0.5883231066810367,0.5883231066810367,0.579409122467041,0.579409122467041,72959.0,,,,,,,,,,
1962-10-18,0.5794090489705891,0.5823803436522815,0.5734663605690002,0.5734663605690002,59853.0,,,,,,,,,,
1962-10-19,0.573466663300402,0.5794093548391207,0.5704953670501709,0.5704953670501709,73833.0,,,,,,,,,,
1962-10-22,0.5704952901113345,0.5734665859608471,0.5586099581559196,0.5615812540054321,112278.0,,,,,,,,,,
1962-10-23,0.5615812466398497,0.5675239372991748,0.5467246190297786,0.5526672601699829,70775.0,,,,,,,,,,
1962-10-24,0.5526671625836408,0.5675238370895386,0.5378105375968552,0.5675238370895386,82133.0,,,,,,,,,,
1962-10-25,0.5675239447427004,0.5704952901113345,0.5496959715691389,0.5615812540054321,69464.0,,,,,,,,,,
1962-10-26,0.5615813297420928,0.573466663300402,0.5586100334918618,0.5704953670501709,29708.0,,,,,,,,,,
1962-10-29,0.5972374808254737,0.6180368074108408,0.5972374808254737,0.6120941638946533,111841.0,,,,,,,,,,
1962-10-30,0.6120936908229737,0.623978968669519,0.6061510023805986,0.6180363297462463,65969.0,,,,,,,,,,
1962-10-31,0.6180360832169134,0.6269500628056629,0.6120934466641078,0.6150647401809692,86065.0,,,,,,,,,,
1962-11-01,0.6150649855250587,0.623978968669519,0.600208363457326,0.6180363297462463,55921.0,,,,,,,,,,
1962-11-02,0.6180363990424164,0.6299217277406842,0.6180363990424164,0.6269503831863403,59416.0,,,,,,,,,,
1962-11-05,0.6328930976746676,0.6536924113509324,0.6328930976746676,0.6477497220039368,105725.0,,,,,,,,,,
1962-11-07,0.6477496757698604,0.653692364692688,0.6299217080395906,0.653692364692688,81697.0,,,,,,,,,,
1962-11-08,0.6536928249554963,0.6566641219898833,0.6269508050120234,0.6299221515655518,89123.0,,,,,,,,,,
1962-11-09,0.6299214760685804,0.6566634178161621,0.6269501327013753,0.6566634178161621,125385.0,,,,,,,,,,
1962-11-12,0.659634714361231,0.6715200392517942,0.659634714361231,0.6655773520469666,72085.0,,,,,,,,,,
1962-11-13,0.6655775444619174,0.6655775444619174,0.653692364692688,0.653692364692688,48494.0,,,,,,,,,,
1962-11-14,0.6536927076112831,0.6744918821566208,0.6477500155709974,0.6685492396354675,102230.0,,,,,,,,,,
1962-11-15,0.6685486956493804,0.6715200392517942,0.6566634697970014,0.6655773520469666,72085.0,,,,,,,,,,
1962-11-16,0.665577723139754,0.6804343999160695,0.6566638359198521,0.6774630546569824,65095.0,,,,,,,,,,
1962-11-19,0.6884001519974091,0.6884001519974091,0.6761619272951871,0.6853405833244324,70243.0,,,,,,,,,,
1962-11-20,0.6853397605169288,0.6914589405059814,0.6822802455068396,0.6914589405059814,39833.0,,,,,,,,,,
1962-11-21,0.6914597706600707,0.6914597706600707,0.6761619272951871,0.6853405833244324,69815.0,,,,,,,,,,
1962-11-23,0.685340045871989,0.7006378272504716,0.6731018307671321,0.6975783109664917,80095.0,,,,,,,,,,
1962-11-26,0.6975783117345784,0.7006378280219271,0.688399612903595,0.688399612903595,60392.0,,,,,,,,,,
1962-11-27,0.6883993224254102,0.6914589374010099,0.6761611124711346,0.6822802424430847,80523.0,,,,,,,,,,
1962-11-28,0.6822805303392517,0.6914592291702352,0.6731018315082684,0.688399612903595,62105.0,,,,,,,,,,
1962-11-29,0.688399612903595,0.694518745457584,0.6761613977852629,0.688399612903595,95086.0,,,,,,,,,,
1962-11-30,0.6884001519974091,0.6945192893433625,0.6853405833244324,0.6853405833244324,34693.0,,,,,,,,,,
1962-12-03,0.6853402397849343,0.6853402397849343,0.6731020212173462,0.6731020212173462,41975.0,,,,,,,,,,
1962-12-04,0.6731023586222104,0.6884001519974091,0.6669833212556266,0.6853405833244324,58251.0,,,,,,,,,,
1962-12-05,0.6853397605169288,0.6914589405059814,0.6822802455068396,0.6914589405059814,85663.0,,,,,,,,,,
1962-12-06,0.6914592284088861,0.7006378272504716,0.6883996121456147,0.6975783109664917,74098.0,,,,,,,,,,
1962-12-07,0.6975783109664917,0.7006378272504716,0.6883996121456147,0.6975783109664917,62962.0,,,,,,,,,,
1962-12-10,0.6975785506891502,0.7067572526642854,0.6853402813889701,0.6945189833641052,104080.0,,,,,,,,,,
1962-12-11,0.6945184555160705,0.6975780205157844,0.6883993255166426,0.6914589405059814,76668.0,,,,,,,,,,
